Machine819
60 2
0 0 10
0 1 41
1 0 37
1 1 26
2 0 3
2 1 19
3 0 15
3 1 30
4 0 19
4 1 27
5 0 14
5 1 41
6 0 52
6 1 19
7 0 36
7 1 29
8 0 24
8 1 0
9 0 50
9 1 54
10 0 28
10 1 35
11 0 9
11 1 31
12 0 46
12 1 40
13 0 38
13 1 2
14 0 14
14 1 28
15 0 23
15 1 14
16 0 9
16 1 7
17 0 25
17 1 27
18 0 33
18 1 38
19 0 22
19 1 33
20 0 20
20 1 33
21 0 57
21 1 35
22 0 54
22 1 9
23 0 39
23 1 51
24 0 52
24 1 0
25 0 40
25 1 20
26 0 51
26 1 12
27 0 16
27 1 18
28 0 5
28 1 5
29 0 25
29 1 55
30 0 21
30 1 16
31 0 49
31 1 36
32 0 4
32 1 56
33 0 53
33 1 14
34 0 8
34 1 40
35 0 16
35 1 51
36 0 58
36 1 19
37 0 57
37 1 13
38 0 37
38 1 19
39 0 7
39 1 49
40 0 42
40 1 52
41 0 15
41 1 32
42 0 20
42 1 57
43 0 54
43 1 45
44 0 55
44 1 42
45 0 21
45 1 6
46 0 37
46 1 43
47 0 29
47 1 43
48 0 49
48 1 33
49 0 13
49 1 9
50 0 18
50 1 17
51 0 55
51 1 22
52 0 21
52 1 17
53 0 44
53 1 40
54 0 27
54 1 42
55 0 34
55 1 0
56 0 7
56 1 7
57 0 5
57 1 32
58 0 18
58 1 1
59 0 57
59 1 33
