Machine818
60 2
0 0 30
0 1 5
1 0 48
1 1 12
2 0 6
2 1 15
3 0 2
3 1 26
4 0 36
4 1 59
5 0 22
5 1 51
6 0 5
6 1 40
7 0 18
7 1 14
8 0 46
8 1 24
9 0 35
9 1 39
10 0 25
10 1 16
11 0 49
11 1 58
12 0 22
12 1 53
13 0 6
13 1 32
14 0 15
14 1 47
15 0 53
15 1 21
16 0 5
16 1 11
17 0 49
17 1 31
18 0 9
18 1 37
19 0 58
19 1 31
20 0 15
20 1 14
21 0 12
21 1 4
22 0 2
22 1 32
23 0 53
23 1 41
24 0 41
24 1 43
25 0 57
25 1 48
26 0 33
26 1 44
27 0 36
27 1 42
28 0 3
28 1 59
29 0 35
29 1 35
30 0 37
30 1 50
31 0 51
31 1 29
32 0 16
32 1 42
33 0 5
33 1 57
34 0 58
34 1 39
35 0 34
35 1 46
36 0 56
36 1 7
37 0 44
37 1 46
38 0 38
38 1 58
39 0 34
39 1 8
40 0 45
40 1 24
41 0 33
41 1 2
42 0 52
42 1 10
43 0 18
43 1 51
44 0 20
44 1 7
45 0 7
45 1 6
46 0 38
46 1 44
47 0 16
47 1 34
48 0 51
48 1 13
49 0 15
49 1 59
50 0 47
50 1 45
51 0 43
51 1 41
52 0 27
52 1 19
53 0 59
53 1 27
54 0 10
54 1 33
55 0 31
55 1 47
56 0 14
56 1 32
57 0 15
57 1 22
58 0 53
58 1 3
59 0 21
59 1 36
