Machine837
60 2
0 0 30
0 1 6
1 0 33
1 1 8
2 0 41
2 1 19
3 0 8
3 1 27
4 0 45
4 1 25
5 0 44
5 1 45
6 0 36
6 1 56
7 0 11
7 1 12
8 0 46
8 1 1
9 0 33
9 1 39
10 0 6
10 1 32
11 0 47
11 1 0
12 0 47
12 1 18
13 0 1
13 1 56
14 0 45
14 1 14
15 0 32
15 1 12
16 0 55
16 1 21
17 0 36
17 1 56
18 0 37
18 1 15
19 0 54
19 1 38
20 0 58
20 1 5
21 0 59
21 1 3
22 0 55
22 1 23
23 0 58
23 1 59
24 0 29
24 1 56
25 0 22
25 1 49
26 0 0
26 1 4
27 0 0
27 1 42
28 0 13
28 1 34
29 0 35
29 1 50
30 0 16
30 1 26
31 0 7
31 1 42
32 0 1
32 1 22
33 0 13
33 1 34
34 0 6
34 1 9
35 0 46
35 1 10
36 0 50
36 1 20
37 0 16
37 1 35
38 0 36
38 1 14
39 0 32
39 1 59
40 0 31
40 1 46
41 0 20
41 1 18
42 0 34
42 1 33
43 0 11
43 1 33
44 0 59
44 1 22
45 0 1
45 1 29
46 0 26
46 1 49
47 0 0
47 1 53
48 0 53
48 1 26
49 0 56
49 1 12
50 0 42
50 1 48
51 0 45
51 1 9
52 0 30
52 1 31
53 0 15
53 1 51
54 0 22
54 1 40
55 0 19
55 1 4
56 0 11
56 1 57
57 0 2
57 1 15
58 0 57
58 1 45
59 0 28
59 1 55
