Machine731
60 2
0 0 29
0 1 30
1 0 15
1 1 29
2 0 52
2 1 2
3 0 47
3 1 56
4 0 38
4 1 47
5 0 45
5 1 44
6 0 0
6 1 1
7 0 9
7 1 0
8 0 18
8 1 50
9 0 14
9 1 33
10 0 31
10 1 38
11 0 34
11 1 20
12 0 8
12 1 47
13 0 36
13 1 57
14 0 22
14 1 58
15 0 45
15 1 35
16 0 25
16 1 31
17 0 2
17 1 56
18 0 26
18 1 3
19 0 2
19 1 45
20 0 4
20 1 17
21 0 53
21 1 39
22 0 12
22 1 54
23 0 44
23 1 43
24 0 23
24 1 37
25 0 4
25 1 15
26 0 9
26 1 25
27 0 40
27 1 22
28 0 15
28 1 44
29 0 14
29 1 22
30 0 53
30 1 11
31 0 47
31 1 46
32 0 0
32 1 58
33 0 15
33 1 3
34 0 39
34 1 7
35 0 28
35 1 30
36 0 8
36 1 38
37 0 36
37 1 24
38 0 11
38 1 2
39 0 58
39 1 43
40 0 37
40 1 6
41 0 40
41 1 13
42 0 20
42 1 46
43 0 51
43 1 30
44 0 5
44 1 33
45 0 50
45 1 55
46 0 28
46 1 40
47 0 33
47 1 7
48 0 17
48 1 54
49 0 46
49 1 42
50 0 0
50 1 12
51 0 5
51 1 44
52 0 42
52 1 8
53 0 24
53 1 53
54 0 23
54 1 11
55 0 15
55 1 20
56 0 44
56 1 11
57 0 25
57 1 7
58 0 47
58 1 29
59 0 18
59 1 54
