Machine664
60 2
0 0 51
0 1 54
1 0 16
1 1 1
2 0 17
2 1 7
3 0 45
3 1 8
4 0 0
4 1 42
5 0 7
5 1 17
6 0 25
6 1 6
7 0 16
7 1 52
8 0 13
8 1 19
9 0 1
9 1 54
10 0 26
10 1 57
11 0 23
11 1 3
12 0 52
12 1 21
13 0 3
13 1 17
14 0 54
14 1 17
15 0 40
15 1 46
16 0 56
16 1 54
17 0 34
17 1 47
18 0 50
18 1 55
19 0 58
19 1 36
20 0 13
20 1 56
21 0 23
21 1 54
22 0 22
22 1 34
23 0 15
23 1 46
24 0 19
24 1 37
25 0 47
25 1 5
26 0 4
26 1 8
27 0 50
27 1 56
28 0 9
28 1 53
29 0 38
29 1 9
30 0 41
30 1 51
31 0 38
31 1 3
32 0 24
32 1 52
33 0 8
33 1 39
34 0 1
34 1 41
35 0 45
35 1 15
36 0 28
36 1 43
37 0 7
37 1 53
38 0 5
38 1 19
39 0 5
39 1 32
40 0 25
40 1 52
41 0 48
41 1 20
42 0 53
42 1 9
43 0 12
43 1 28
44 0 33
44 1 3
45 0 0
45 1 45
46 0 10
46 1 37
47 0 6
47 1 36
48 0 51
48 1 54
49 0 39
49 1 26
50 0 34
50 1 39
51 0 59
51 1 4
52 0 0
52 1 19
53 0 50
53 1 6
54 0 0
54 1 5
55 0 47
55 1 16
56 0 38
56 1 36
57 0 38
57 1 30
58 0 31
58 1 28
59 0 48
59 1 51
