Machine754
60 2
0 0 34
0 1 31
1 0 14
1 1 10
2 0 42
2 1 5
3 0 30
3 1 53
4 0 13
4 1 38
5 0 16
5 1 45
6 0 53
6 1 26
7 0 37
7 1 18
8 0 40
8 1 17
9 0 28
9 1 37
10 0 5
10 1 11
11 0 58
11 1 29
12 0 5
12 1 14
13 0 10
13 1 48
14 0 42
14 1 22
15 0 21
15 1 18
16 0 54
16 1 3
17 0 7
17 1 30
18 0 27
18 1 53
19 0 30
19 1 8
20 0 1
20 1 23
21 0 22
21 1 49
22 0 20
22 1 47
23 0 56
23 1 34
24 0 49
24 1 18
25 0 47
25 1 28
26 0 44
26 1 7
27 0 28
27 1 47
28 0 39
28 1 12
29 0 15
29 1 8
30 0 57
30 1 43
31 0 53
31 1 45
32 0 50
32 1 39
33 0 27
33 1 58
34 0 26
34 1 28
35 0 7
35 1 57
36 0 29
36 1 7
37 0 28
37 1 10
38 0 18
38 1 49
39 0 33
39 1 46
40 0 50
40 1 42
41 0 5
41 1 9
42 0 16
42 1 44
43 0 39
43 1 54
44 0 13
44 1 23
45 0 38
45 1 21
46 0 31
46 1 37
47 0 13
47 1 53
48 0 3
48 1 30
49 0 3
49 1 59
50 0 24
50 1 0
51 0 17
51 1 10
52 0 51
52 1 7
53 0 20
53 1 45
54 0 4
54 1 24
55 0 24
55 1 51
56 0 15
56 1 26
57 0 40
57 1 42
58 0 43
58 1 3
59 0 22
59 1 23
