Machine781
60 2
0 0 34
0 1 17
1 0 53
1 1 56
2 0 32
2 1 44
3 0 53
3 1 11
4 0 0
4 1 55
5 0 21
5 1 22
6 0 58
6 1 12
7 0 42
7 1 42
8 0 17
8 1 12
9 0 1
9 1 13
10 0 41
10 1 50
11 0 57
11 1 56
12 0 24
12 1 4
13 0 12
13 1 9
14 0 36
14 1 30
15 0 15
15 1 57
16 0 38
16 1 58
17 0 22
17 1 17
18 0 54
18 1 24
19 0 14
19 1 29
20 0 27
20 1 1
21 0 56
21 1 42
22 0 39
22 1 9
23 0 45
23 1 18
24 0 32
24 1 5
25 0 26
25 1 19
26 0 50
26 1 22
27 0 20
27 1 16
28 0 38
28 1 43
29 0 42
29 1 27
30 0 32
30 1 55
31 0 23
31 1 53
32 0 48
32 1 24
33 0 23
33 1 18
34 0 6
34 1 18
35 0 2
35 1 56
36 0 40
36 1 5
37 0 26
37 1 4
38 0 9
38 1 40
39 0 32
39 1 2
40 0 52
40 1 5
41 0 31
41 1 22
42 0 46
42 1 27
43 0 59
43 1 50
44 0 5
44 1 39
45 0 59
45 1 16
46 0 16
46 1 0
47 0 21
47 1 50
48 0 1
48 1 52
49 0 2
49 1 38
50 0 5
50 1 7
51 0 22
51 1 20
52 0 47
52 1 26
53 0 31
53 1 1
54 0 19
54 1 8
55 0 27
55 1 30
56 0 24
56 1 57
57 0 27
57 1 27
58 0 2
58 1 58
59 0 40
59 1 10
