Machine775
60 2
0 0 18
0 1 30
1 0 47
1 1 6
2 0 16
2 1 3
3 0 52
3 1 41
4 0 16
4 1 32
5 0 1
5 1 14
6 0 11
6 1 29
7 0 43
7 1 22
8 0 37
8 1 3
9 0 28
9 1 44
10 0 57
10 1 31
11 0 50
11 1 36
12 0 15
12 1 38
13 0 46
13 1 59
14 0 6
14 1 38
15 0 12
15 1 26
16 0 13
16 1 34
17 0 17
17 1 0
18 0 37
18 1 0
19 0 31
19 1 27
20 0 35
20 1 25
21 0 51
21 1 28
22 0 37
22 1 36
23 0 31
23 1 16
24 0 26
24 1 22
25 0 23
25 1 53
26 0 58
26 1 34
27 0 50
27 1 2
28 0 41
28 1 8
29 0 48
29 1 24
30 0 46
30 1 59
31 0 58
31 1 28
32 0 53
32 1 52
33 0 3
33 1 18
34 0 47
34 1 47
35 0 23
35 1 38
36 0 56
36 1 51
37 0 14
37 1 1
38 0 23
38 1 7
39 0 49
39 1 47
40 0 29
40 1 36
41 0 51
41 1 31
42 0 16
42 1 10
43 0 44
43 1 46
44 0 9
44 1 25
45 0 9
45 1 40
46 0 37
46 1 7
47 0 22
47 1 12
48 0 26
48 1 56
49 0 27
49 1 25
50 0 56
50 1 58
51 0 12
51 1 18
52 0 28
52 1 8
53 0 2
53 1 59
54 0 26
54 1 25
55 0 4
55 1 37
56 0 22
56 1 54
57 0 57
57 1 34
58 0 14
58 1 8
59 0 53
59 1 4
