Machine770
60 2
0 0 26
0 1 33
1 0 41
1 1 10
2 0 5
2 1 7
3 0 40
3 1 44
4 0 4
4 1 3
5 0 20
5 1 37
6 0 11
6 1 37
7 0 31
7 1 19
8 0 50
8 1 45
9 0 59
9 1 27
10 0 27
10 1 40
11 0 42
11 1 49
12 0 20
12 1 50
13 0 51
13 1 4
14 0 25
14 1 27
15 0 6
15 1 9
16 0 14
16 1 5
17 0 54
17 1 0
18 0 8
18 1 26
19 0 29
19 1 55
20 0 37
20 1 33
21 0 41
21 1 36
22 0 49
22 1 37
23 0 23
23 1 15
24 0 56
24 1 40
25 0 49
25 1 40
26 0 36
26 1 28
27 0 35
27 1 36
28 0 36
28 1 37
29 0 30
29 1 29
30 0 38
30 1 54
31 0 20
31 1 59
32 0 11
32 1 27
33 0 44
33 1 31
34 0 8
34 1 37
35 0 13
35 1 1
36 0 11
36 1 1
37 0 39
37 1 21
38 0 53
38 1 52
39 0 53
39 1 53
40 0 53
40 1 56
41 0 48
41 1 45
42 0 39
42 1 15
43 0 4
43 1 56
44 0 12
44 1 59
45 0 46
45 1 29
46 0 43
46 1 22
47 0 28
47 1 30
48 0 32
48 1 3
49 0 52
49 1 48
50 0 43
50 1 8
51 0 13
51 1 10
52 0 29
52 1 40
53 0 52
53 1 54
54 0 16
54 1 6
55 0 31
55 1 18
56 0 25
56 1 17
57 0 35
57 1 47
58 0 15
58 1 4
59 0 31
59 1 7
