Machine865
60 2
0 0 19
0 1 23
1 0 5
1 1 38
2 0 33
2 1 23
3 0 0
3 1 11
4 0 27
4 1 26
5 0 46
5 1 28
6 0 18
6 1 44
7 0 11
7 1 59
8 0 48
8 1 23
9 0 18
9 1 19
10 0 19
10 1 8
11 0 4
11 1 11
12 0 54
12 1 18
13 0 9
13 1 35
14 0 31
14 1 52
15 0 33
15 1 57
16 0 42
16 1 54
17 0 19
17 1 23
18 0 7
18 1 35
19 0 27
19 1 42
20 0 24
20 1 21
21 0 9
21 1 35
22 0 32
22 1 53
23 0 46
23 1 21
24 0 26
24 1 52
25 0 26
25 1 3
26 0 27
26 1 2
27 0 14
27 1 25
28 0 14
28 1 23
29 0 29
29 1 45
30 0 42
30 1 43
31 0 6
31 1 47
32 0 16
32 1 43
33 0 56
33 1 50
34 0 22
34 1 24
35 0 12
35 1 29
36 0 48
36 1 24
37 0 4
37 1 47
38 0 43
38 1 8
39 0 46
39 1 34
40 0 27
40 1 23
41 0 5
41 1 39
42 0 19
42 1 54
43 0 52
43 1 5
44 0 36
44 1 3
45 0 17
45 1 54
46 0 55
46 1 1
47 0 29
47 1 44
48 0 43
48 1 58
49 0 54
49 1 4
50 0 31
50 1 32
51 0 3
51 1 20
52 0 3
52 1 10
53 0 10
53 1 38
54 0 30
54 1 31
55 0 39
55 1 37
56 0 20
56 1 2
57 0 16
57 1 7
58 0 42
58 1 15
59 0 42
59 1 30
