Machine637
60 2
0 0 23
0 1 51
1 0 50
1 1 12
2 0 42
2 1 28
3 0 3
3 1 16
4 0 28
4 1 55
5 0 40
5 1 20
6 0 19
6 1 47
7 0 4
7 1 58
8 0 17
8 1 5
9 0 29
9 1 19
10 0 40
10 1 19
11 0 4
11 1 31
12 0 51
12 1 44
13 0 22
13 1 14
14 0 28
14 1 20
15 0 19
15 1 49
16 0 47
16 1 6
17 0 40
17 1 25
18 0 40
18 1 6
19 0 13
19 1 28
20 0 47
20 1 30
21 0 47
21 1 35
22 0 2
22 1 4
23 0 51
23 1 10
24 0 57
24 1 32
25 0 50
25 1 1
26 0 23
26 1 18
27 0 0
27 1 49
28 0 46
28 1 22
29 0 43
29 1 37
30 0 34
30 1 54
31 0 46
31 1 21
32 0 59
32 1 52
33 0 27
33 1 33
34 0 56
34 1 44
35 0 11
35 1 43
36 0 5
36 1 35
37 0 53
37 1 8
38 0 36
38 1 51
39 0 23
39 1 28
40 0 6
40 1 27
41 0 35
41 1 1
42 0 1
42 1 56
43 0 46
43 1 31
44 0 6
44 1 56
45 0 6
45 1 3
46 0 22
46 1 44
47 0 20
47 1 33
48 0 55
48 1 24
49 0 38
49 1 24
50 0 49
50 1 24
51 0 44
51 1 49
52 0 55
52 1 31
53 0 6
53 1 34
54 0 9
54 1 4
55 0 47
55 1 1
56 0 46
56 1 7
57 0 18
57 1 50
58 0 7
58 1 42
59 0 53
59 1 47
