Machine698
60 2
0 0 43
0 1 59
1 0 30
1 1 49
2 0 2
2 1 51
3 0 58
3 1 22
4 0 15
4 1 5
5 0 34
5 1 28
6 0 57
6 1 9
7 0 7
7 1 8
8 0 49
8 1 31
9 0 55
9 1 19
10 0 38
10 1 37
11 0 13
11 1 49
12 0 26
12 1 56
13 0 10
13 1 4
14 0 50
14 1 16
15 0 41
15 1 1
16 0 55
16 1 53
17 0 37
17 1 8
18 0 40
18 1 48
19 0 15
19 1 11
20 0 18
20 1 1
21 0 53
21 1 48
22 0 15
22 1 13
23 0 30
23 1 14
24 0 45
24 1 5
25 0 24
25 1 41
26 0 25
26 1 46
27 0 21
27 1 19
28 0 6
28 1 14
29 0 19
29 1 19
30 0 26
30 1 29
31 0 22
31 1 53
32 0 4
32 1 16
33 0 40
33 1 27
34 0 27
34 1 28
35 0 13
35 1 29
36 0 1
36 1 48
37 0 33
37 1 2
38 0 19
38 1 25
39 0 38
39 1 29
40 0 37
40 1 8
41 0 46
41 1 59
42 0 17
42 1 37
43 0 40
43 1 44
44 0 7
44 1 51
45 0 4
45 1 45
46 0 39
46 1 58
47 0 15
47 1 22
48 0 6
48 1 24
49 0 5
49 1 6
50 0 18
50 1 39
51 0 31
51 1 43
52 0 16
52 1 26
53 0 10
53 1 52
54 0 50
54 1 6
55 0 13
55 1 51
56 0 21
56 1 48
57 0 24
57 1 22
58 0 20
58 1 44
59 0 40
59 1 27
