Machine608
60 2
0 0 14
0 1 55
1 0 26
1 1 51
2 0 0
2 1 54
3 0 34
3 1 20
4 0 34
4 1 40
5 0 5
5 1 13
6 0 45
6 1 21
7 0 55
7 1 46
8 0 35
8 1 36
9 0 35
9 1 22
10 0 58
10 1 28
11 0 24
11 1 37
12 0 12
12 1 1
13 0 57
13 1 52
14 0 58
14 1 4
15 0 2
15 1 31
16 0 12
16 1 21
17 0 32
17 1 9
18 0 6
18 1 19
19 0 20
19 1 37
20 0 35
20 1 55
21 0 21
21 1 38
22 0 28
22 1 23
23 0 56
23 1 54
24 0 3
24 1 49
25 0 43
25 1 23
26 0 17
26 1 44
27 0 38
27 1 8
28 0 32
28 1 13
29 0 47
29 1 6
30 0 42
30 1 8
31 0 24
31 1 53
32 0 53
32 1 29
33 0 33
33 1 16
34 0 57
34 1 35
35 0 23
35 1 24
36 0 15
36 1 43
37 0 48
37 1 38
38 0 3
38 1 4
39 0 15
39 1 22
40 0 48
40 1 34
41 0 3
41 1 11
42 0 35
42 1 27
43 0 33
43 1 51
44 0 46
44 1 49
45 0 8
45 1 1
46 0 16
46 1 9
47 0 10
47 1 0
48 0 35
48 1 21
49 0 40
49 1 1
50 0 8
50 1 37
51 0 20
51 1 41
52 0 29
52 1 58
53 0 48
53 1 39
54 0 21
54 1 33
55 0 17
55 1 25
56 0 10
56 1 46
57 0 59
57 1 28
58 0 15
58 1 35
59 0 51
59 1 3
