Machine605
60 2
0 0 0
0 1 32
1 0 34
1 1 55
2 0 2
2 1 25
3 0 2
3 1 59
4 0 10
4 1 21
5 0 15
5 1 59
6 0 29
6 1 50
7 0 42
7 1 3
8 0 38
8 1 11
9 0 16
9 1 14
10 0 13
10 1 28
11 0 18
11 1 31
12 0 38
12 1 21
13 0 10
13 1 27
14 0 37
14 1 24
15 0 54
15 1 12
16 0 33
16 1 1
17 0 12
17 1 30
18 0 20
18 1 57
19 0 22
19 1 54
20 0 38
20 1 42
21 0 8
21 1 23
22 0 38
22 1 36
23 0 55
23 1 5
24 0 5
24 1 58
25 0 32
25 1 29
26 0 42
26 1 52
27 0 42
27 1 9
28 0 33
28 1 25
29 0 12
29 1 3
30 0 4
30 1 24
31 0 14
31 1 53
32 0 22
32 1 49
33 0 59
33 1 42
34 0 40
34 1 7
35 0 54
35 1 21
36 0 50
36 1 3
37 0 11
37 1 30
38 0 16
38 1 28
39 0 3
39 1 34
40 0 31
40 1 17
41 0 14
41 1 19
42 0 28
42 1 32
43 0 5
43 1 57
44 0 0
44 1 57
45 0 26
45 1 4
46 0 27
46 1 12
47 0 0
47 1 53
48 0 28
48 1 10
49 0 25
49 1 21
50 0 35
50 1 31
51 0 24
51 1 49
52 0 15
52 1 26
53 0 22
53 1 4
54 0 1
54 1 5
55 0 47
55 1 17
56 0 27
56 1 30
57 0 28
57 1 38
58 0 24
58 1 3
59 0 9
59 1 0
