Machine866
60 2
0 0 52
0 1 11
1 0 16
1 1 43
2 0 16
2 1 2
3 0 47
3 1 12
4 0 18
4 1 19
5 0 24
5 1 3
6 0 56
6 1 4
7 0 52
7 1 50
8 0 38
8 1 43
9 0 0
9 1 34
10 0 16
10 1 39
11 0 28
11 1 18
12 0 11
12 1 42
13 0 24
13 1 8
14 0 25
14 1 31
15 0 40
15 1 40
16 0 40
16 1 12
17 0 58
17 1 10
18 0 45
18 1 13
19 0 56
19 1 7
20 0 30
20 1 57
21 0 32
21 1 39
22 0 16
22 1 20
23 0 3
23 1 21
24 0 10
24 1 53
25 0 21
25 1 5
26 0 50
26 1 46
27 0 44
27 1 7
28 0 24
28 1 32
29 0 32
29 1 59
30 0 50
30 1 11
31 0 37
31 1 24
32 0 56
32 1 42
33 0 29
33 1 7
34 0 19
34 1 19
35 0 9
35 1 41
36 0 48
36 1 8
37 0 58
37 1 38
38 0 12
38 1 48
39 0 23
39 1 14
40 0 20
40 1 4
41 0 40
41 1 51
42 0 21
42 1 6
43 0 49
43 1 1
44 0 35
44 1 48
45 0 13
45 1 51
46 0 58
46 1 6
47 0 40
47 1 40
48 0 43
48 1 41
49 0 37
49 1 3
50 0 14
50 1 51
51 0 53
51 1 43
52 0 15
52 1 58
53 0 54
53 1 20
54 0 22
54 1 14
55 0 0
55 1 0
56 0 26
56 1 17
57 0 34
57 1 46
58 0 21
58 1 56
59 0 22
59 1 44
