Machine687
60 2
0 0 53
0 1 51
1 0 54
1 1 50
2 0 32
2 1 54
3 0 33
3 1 54
4 0 26
4 1 3
5 0 20
5 1 47
6 0 28
6 1 5
7 0 8
7 1 45
8 0 39
8 1 3
9 0 37
9 1 31
10 0 2
10 1 17
11 0 7
11 1 25
12 0 37
12 1 54
13 0 8
13 1 18
14 0 10
14 1 35
15 0 27
15 1 22
16 0 46
16 1 24
17 0 0
17 1 24
18 0 47
18 1 13
19 0 54
19 1 58
20 0 13
20 1 22
21 0 17
21 1 15
22 0 18
22 1 0
23 0 43
23 1 11
24 0 51
24 1 0
25 0 12
25 1 3
26 0 46
26 1 4
27 0 28
27 1 8
28 0 50
28 1 33
29 0 5
29 1 14
30 0 53
30 1 45
31 0 24
31 1 0
32 0 18
32 1 31
33 0 30
33 1 6
34 0 40
34 1 4
35 0 18
35 1 12
36 0 4
36 1 31
37 0 36
37 1 11
38 0 16
38 1 47
39 0 43
39 1 59
40 0 45
40 1 30
41 0 29
41 1 42
42 0 41
42 1 21
43 0 47
43 1 28
44 0 51
44 1 54
45 0 7
45 1 48
46 0 56
46 1 4
47 0 49
47 1 58
48 0 19
48 1 37
49 0 1
49 1 8
50 0 32
50 1 19
51 0 12
51 1 34
52 0 26
52 1 41
53 0 27
53 1 57
54 0 42
54 1 44
55 0 51
55 1 21
56 0 2
56 1 4
57 0 32
57 1 59
58 0 18
58 1 48
59 0 46
59 1 57
