Machine623
60 2
0 0 28
0 1 32
1 0 54
1 1 48
2 0 21
2 1 39
3 0 20
3 1 47
4 0 33
4 1 33
5 0 22
5 1 30
6 0 30
6 1 18
7 0 53
7 1 42
8 0 56
8 1 4
9 0 17
9 1 50
10 0 16
10 1 16
11 0 44
11 1 20
12 0 38
12 1 52
13 0 37
13 1 19
14 0 0
14 1 54
15 0 29
15 1 48
16 0 50
16 1 39
17 0 56
17 1 57
18 0 1
18 1 16
19 0 31
19 1 39
20 0 41
20 1 54
21 0 56
21 1 25
22 0 27
22 1 26
23 0 58
23 1 39
24 0 23
24 1 10
25 0 6
25 1 22
26 0 43
26 1 4
27 0 25
27 1 16
28 0 28
28 1 55
29 0 4
29 1 1
30 0 45
30 1 20
31 0 49
31 1 24
32 0 0
32 1 30
33 0 2
33 1 27
34 0 21
34 1 52
35 0 44
35 1 6
36 0 39
36 1 1
37 0 15
37 1 22
38 0 3
38 1 13
39 0 30
39 1 16
40 0 41
40 1 52
41 0 4
41 1 36
42 0 33
42 1 13
43 0 22
43 1 43
44 0 59
44 1 22
45 0 32
45 1 9
46 0 50
46 1 49
47 0 12
47 1 56
48 0 9
48 1 0
49 0 14
49 1 18
50 0 24
50 1 14
51 0 39
51 1 28
52 0 42
52 1 56
53 0 58
53 1 40
54 0 7
54 1 10
55 0 28
55 1 29
56 0 12
56 1 2
57 0 15
57 1 8
58 0 23
58 1 40
59 0 0
59 1 45
