Machine827
60 2
0 0 2
0 1 40
1 0 55
1 1 41
2 0 44
2 1 56
3 0 54
3 1 37
4 0 35
4 1 41
5 0 23
5 1 34
6 0 57
6 1 12
7 0 41
7 1 54
8 0 17
8 1 28
9 0 11
9 1 37
10 0 45
10 1 14
11 0 29
11 1 26
12 0 5
12 1 47
13 0 32
13 1 55
14 0 11
14 1 43
15 0 23
15 1 23
16 0 32
16 1 26
17 0 41
17 1 27
18 0 56
18 1 9
19 0 56
19 1 49
20 0 24
20 1 40
21 0 23
21 1 16
22 0 1
22 1 3
23 0 3
23 1 31
24 0 21
24 1 55
25 0 0
25 1 8
26 0 56
26 1 31
27 0 56
27 1 10
28 0 53
28 1 47
29 0 35
29 1 57
30 0 4
30 1 20
31 0 12
31 1 31
32 0 20
32 1 13
33 0 7
33 1 49
34 0 37
34 1 52
35 0 38
35 1 49
36 0 55
36 1 18
37 0 53
37 1 43
38 0 22
38 1 27
39 0 3
39 1 59
40 0 11
40 1 12
41 0 52
41 1 20
42 0 29
42 1 49
43 0 7
43 1 26
44 0 2
44 1 50
45 0 50
45 1 52
46 0 8
46 1 56
47 0 45
47 1 12
48 0 33
48 1 21
49 0 29
49 1 10
50 0 19
50 1 39
51 0 16
51 1 7
52 0 32
52 1 20
53 0 5
53 1 30
54 0 41
54 1 1
55 0 34
55 1 19
56 0 10
56 1 14
57 0 48
57 1 48
58 0 41
58 1 59
59 0 25
59 1 51
