Machine828
60 2
0 0 11
0 1 1
1 0 19
1 1 39
2 0 51
2 1 53
3 0 8
3 1 38
4 0 42
4 1 3
5 0 37
5 1 28
6 0 29
6 1 31
7 0 54
7 1 18
8 0 2
8 1 57
9 0 3
9 1 28
10 0 43
10 1 34
11 0 34
11 1 58
12 0 51
12 1 51
13 0 10
13 1 56
14 0 25
14 1 45
15 0 27
15 1 33
16 0 3
16 1 40
17 0 23
17 1 38
18 0 18
18 1 32
19 0 23
19 1 52
20 0 47
20 1 54
21 0 48
21 1 9
22 0 47
22 1 33
23 0 9
23 1 8
24 0 42
24 1 25
25 0 51
25 1 44
26 0 19
26 1 28
27 0 35
27 1 55
28 0 46
28 1 59
29 0 52
29 1 0
30 0 25
30 1 43
31 0 19
31 1 43
32 0 37
32 1 41
33 0 2
33 1 4
34 0 13
34 1 56
35 0 47
35 1 37
36 0 49
36 1 54
37 0 5
37 1 47
38 0 17
38 1 50
39 0 17
39 1 37
40 0 22
40 1 8
41 0 0
41 1 20
42 0 32
42 1 41
43 0 25
43 1 46
44 0 17
44 1 54
45 0 36
45 1 58
46 0 48
46 1 18
47 0 24
47 1 5
48 0 37
48 1 17
49 0 19
49 1 3
50 0 2
50 1 53
51 0 22
51 1 6
52 0 48
52 1 46
53 0 50
53 1 47
54 0 49
54 1 44
55 0 50
55 1 51
56 0 33
56 1 57
57 0 32
57 1 48
58 0 24
58 1 46
59 0 36
59 1 29
