Machine785
60 2
0 0 44
0 1 42
1 0 57
1 1 11
2 0 17
2 1 20
3 0 18
3 1 10
4 0 17
4 1 13
5 0 40
5 1 16
6 0 52
6 1 31
7 0 22
7 1 27
8 0 28
8 1 2
9 0 58
9 1 38
10 0 23
10 1 15
11 0 54
11 1 3
12 0 41
12 1 23
13 0 16
13 1 5
14 0 24
14 1 32
15 0 43
15 1 49
16 0 14
16 1 45
17 0 36
17 1 24
18 0 12
18 1 28
19 0 49
19 1 50
20 0 50
20 1 53
21 0 18
21 1 7
22 0 11
22 1 34
23 0 16
23 1 11
24 0 21
24 1 18
25 0 25
25 1 49
26 0 54
26 1 51
27 0 31
27 1 52
28 0 43
28 1 36
29 0 17
29 1 23
30 0 22
30 1 27
31 0 23
31 1 56
32 0 10
32 1 30
33 0 29
33 1 3
34 0 32
34 1 4
35 0 30
35 1 53
36 0 48
36 1 2
37 0 1
37 1 54
38 0 20
38 1 26
39 0 14
39 1 54
40 0 29
40 1 32
41 0 39
41 1 45
42 0 5
42 1 11
43 0 49
43 1 13
44 0 24
44 1 15
45 0 11
45 1 49
46 0 41
46 1 36
47 0 59
47 1 16
48 0 52
48 1 54
49 0 24
49 1 9
50 0 29
50 1 3
51 0 29
51 1 31
52 0 16
52 1 0
53 0 39
53 1 38
54 0 29
54 1 5
55 0 20
55 1 47
56 0 45
56 1 40
57 0 24
57 1 50
58 0 11
58 1 43
59 0 4
59 1 2
