Machine741
60 2
0 0 5
0 1 50
1 0 58
1 1 44
2 0 15
2 1 48
3 0 59
3 1 38
4 0 18
4 1 56
5 0 34
5 1 0
6 0 25
6 1 34
7 0 41
7 1 22
8 0 37
8 1 13
9 0 41
9 1 12
10 0 18
10 1 23
11 0 47
11 1 12
12 0 16
12 1 39
13 0 8
13 1 36
14 0 15
14 1 39
15 0 29
15 1 29
16 0 51
16 1 36
17 0 27
17 1 47
18 0 57
18 1 32
19 0 23
19 1 35
20 0 15
20 1 53
21 0 14
21 1 0
22 0 35
22 1 45
23 0 28
23 1 14
24 0 31
24 1 53
25 0 3
25 1 32
26 0 52
26 1 46
27 0 1
27 1 45
28 0 44
28 1 39
29 0 45
29 1 43
30 0 0
30 1 20
31 0 3
31 1 48
32 0 37
32 1 12
33 0 15
33 1 35
34 0 13
34 1 48
35 0 47
35 1 37
36 0 51
36 1 2
37 0 57
37 1 47
38 0 4
38 1 57
39 0 6
39 1 36
40 0 23
40 1 35
41 0 28
41 1 11
42 0 6
42 1 6
43 0 34
43 1 23
44 0 15
44 1 46
45 0 18
45 1 32
46 0 36
46 1 26
47 0 25
47 1 21
48 0 47
48 1 4
49 0 10
49 1 45
50 0 38
50 1 27
51 0 24
51 1 50
52 0 40
52 1 24
53 0 37
53 1 38
54 0 31
54 1 0
55 0 47
55 1 34
56 0 48
56 1 50
57 0 16
57 1 32
58 0 34
58 1 57
59 0 4
59 1 45
