Machine838
60 2
0 0 26
0 1 43
1 0 26
1 1 2
2 0 1
2 1 42
3 0 14
3 1 39
4 0 16
4 1 30
5 0 26
5 1 25
6 0 57
6 1 8
7 0 26
7 1 22
8 0 33
8 1 23
9 0 29
9 1 4
10 0 48
10 1 52
11 0 8
11 1 23
12 0 54
12 1 3
13 0 38
13 1 48
14 0 49
14 1 28
15 0 34
15 1 21
16 0 47
16 1 37
17 0 20
17 1 54
18 0 48
18 1 29
19 0 3
19 1 45
20 0 29
20 1 37
21 0 59
21 1 4
22 0 39
22 1 7
23 0 10
23 1 38
24 0 35
24 1 31
25 0 11
25 1 1
26 0 26
26 1 31
27 0 35
27 1 55
28 0 39
28 1 1
29 0 35
29 1 1
30 0 48
30 1 51
31 0 16
31 1 50
32 0 4
32 1 56
33 0 20
33 1 45
34 0 42
34 1 33
35 0 0
35 1 2
36 0 59
36 1 16
37 0 17
37 1 25
38 0 2
38 1 32
39 0 37
39 1 7
40 0 3
40 1 37
41 0 41
41 1 39
42 0 3
42 1 30
43 0 44
43 1 8
44 0 21
44 1 45
45 0 15
45 1 23
46 0 16
46 1 34
47 0 56
47 1 17
48 0 5
48 1 46
49 0 3
49 1 34
50 0 8
50 1 0
51 0 4
51 1 28
52 0 2
52 1 48
53 0 4
53 1 36
54 0 34
54 1 16
55 0 21
55 1 13
56 0 3
56 1 30
57 0 48
57 1 8
58 0 7
58 1 17
59 0 15
59 1 17
