Machine603
60 2
0 0 17
0 1 36
1 0 11
1 1 8
2 0 58
2 1 41
3 0 29
3 1 54
4 0 4
4 1 28
5 0 25
5 1 5
6 0 52
6 1 30
7 0 15
7 1 34
8 0 22
8 1 51
9 0 38
9 1 46
10 0 28
10 1 6
11 0 28
11 1 56
12 0 43
12 1 7
13 0 5
13 1 49
14 0 35
14 1 7
15 0 18
15 1 38
16 0 3
16 1 31
17 0 36
17 1 22
18 0 32
18 1 21
19 0 36
19 1 7
20 0 7
20 1 5
21 0 57
21 1 8
22 0 44
22 1 6
23 0 1
23 1 42
24 0 1
24 1 39
25 0 20
25 1 46
26 0 24
26 1 45
27 0 10
27 1 57
28 0 0
28 1 40
29 0 40
29 1 45
30 0 22
30 1 0
31 0 3
31 1 2
32 0 5
32 1 30
33 0 22
33 1 13
34 0 8
34 1 34
35 0 36
35 1 59
36 0 37
36 1 57
37 0 51
37 1 10
38 0 58
38 1 4
39 0 8
39 1 56
40 0 38
40 1 54
41 0 13
41 1 29
42 0 34
42 1 33
43 0 7
43 1 14
44 0 15
44 1 51
45 0 4
45 1 58
46 0 37
46 1 39
47 0 55
47 1 2
48 0 31
48 1 57
49 0 54
49 1 6
50 0 7
50 1 41
51 0 10
51 1 18
52 0 10
52 1 56
53 0 15
53 1 49
54 0 40
54 1 29
55 0 49
55 1 47
56 0 44
56 1 5
57 0 0
57 1 48
58 0 9
58 1 34
59 0 23
59 1 25
