Machine860
60 2
0 0 58
0 1 59
1 0 14
1 1 24
2 0 0
2 1 44
3 0 4
3 1 9
4 0 42
4 1 12
5 0 29
5 1 20
6 0 26
6 1 0
7 0 16
7 1 43
8 0 31
8 1 0
9 0 58
9 1 58
10 0 26
10 1 41
11 0 59
11 1 36
12 0 10
12 1 27
13 0 35
13 1 21
14 0 43
14 1 12
15 0 38
15 1 6
16 0 26
16 1 16
17 0 24
17 1 22
18 0 41
18 1 36
19 0 50
19 1 10
20 0 24
20 1 12
21 0 15
21 1 18
22 0 58
22 1 57
23 0 4
23 1 39
24 0 44
24 1 18
25 0 48
25 1 30
26 0 40
26 1 22
27 0 43
27 1 39
28 0 1
28 1 46
29 0 15
29 1 16
30 0 21
30 1 40
31 0 25
31 1 26
32 0 55
32 1 15
33 0 48
33 1 3
34 0 47
34 1 14
35 0 53
35 1 6
36 0 55
36 1 46
37 0 5
37 1 53
38 0 47
38 1 13
39 0 47
39 1 53
40 0 9
40 1 12
41 0 30
41 1 2
42 0 12
42 1 57
43 0 29
43 1 4
44 0 57
44 1 14
45 0 28
45 1 40
46 0 36
46 1 36
47 0 45
47 1 30
48 0 39
48 1 57
49 0 33
49 1 33
50 0 0
50 1 43
51 0 50
51 1 50
52 0 16
52 1 2
53 0 16
53 1 2
54 0 41
54 1 12
55 0 6
55 1 16
56 0 53
56 1 3
57 0 17
57 1 25
58 0 2
58 1 28
59 0 32
59 1 41
