Machine635
60 2
0 0 42
0 1 16
1 0 0
1 1 28
2 0 4
2 1 56
3 0 25
3 1 11
4 0 20
4 1 31
5 0 27
5 1 3
6 0 14
6 1 14
7 0 49
7 1 27
8 0 50
8 1 8
9 0 14
9 1 12
10 0 54
10 1 44
11 0 4
11 1 36
12 0 40
12 1 0
13 0 41
13 1 31
14 0 54
14 1 35
15 0 0
15 1 17
16 0 41
16 1 14
17 0 16
17 1 4
18 0 57
18 1 51
19 0 12
19 1 47
20 0 44
20 1 41
21 0 18
21 1 35
22 0 7
22 1 18
23 0 32
23 1 52
24 0 46
24 1 38
25 0 25
25 1 36
26 0 11
26 1 48
27 0 44
27 1 22
28 0 27
28 1 42
29 0 48
29 1 14
30 0 59
30 1 17
31 0 45
31 1 19
32 0 49
32 1 58
33 0 3
33 1 1
34 0 52
34 1 24
35 0 14
35 1 10
36 0 33
36 1 38
37 0 17
37 1 26
38 0 51
38 1 20
39 0 20
39 1 27
40 0 9
40 1 38
41 0 14
41 1 23
42 0 54
42 1 21
43 0 17
43 1 43
44 0 39
44 1 3
45 0 17
45 1 18
46 0 56
46 1 15
47 0 54
47 1 50
48 0 49
48 1 12
49 0 59
49 1 39
50 0 58
50 1 18
51 0 56
51 1 3
52 0 8
52 1 46
53 0 54
53 1 19
54 0 8
54 1 21
55 0 34
55 1 40
56 0 22
56 1 34
57 0 23
57 1 44
58 0 37
58 1 15
59 0 41
59 1 39
