Machine753
60 2
0 0 57
0 1 14
1 0 46
1 1 6
2 0 39
2 1 36
3 0 49
3 1 42
4 0 38
4 1 26
5 0 45
5 1 26
6 0 58
6 1 0
7 0 51
7 1 57
8 0 50
8 1 23
9 0 45
9 1 55
10 0 6
10 1 31
11 0 2
11 1 49
12 0 12
12 1 15
13 0 24
13 1 38
14 0 3
14 1 10
15 0 0
15 1 40
16 0 49
16 1 3
17 0 29
17 1 50
18 0 48
18 1 41
19 0 13
19 1 40
20 0 47
20 1 8
21 0 12
21 1 58
22 0 42
22 1 54
23 0 28
23 1 34
24 0 32
24 1 30
25 0 11
25 1 39
26 0 47
26 1 6
27 0 16
27 1 13
28 0 53
28 1 19
29 0 19
29 1 10
30 0 39
30 1 7
31 0 22
31 1 3
32 0 27
32 1 59
33 0 27
33 1 18
34 0 0
34 1 46
35 0 37
35 1 56
36 0 15
36 1 6
37 0 23
37 1 37
38 0 18
38 1 22
39 0 47
39 1 0
40 0 23
40 1 7
41 0 45
41 1 24
42 0 55
42 1 14
43 0 35
43 1 44
44 0 5
44 1 29
45 0 18
45 1 41
46 0 28
46 1 26
47 0 44
47 1 7
48 0 12
48 1 30
49 0 6
49 1 11
50 0 11
50 1 24
51 0 57
51 1 18
52 0 41
52 1 9
53 0 38
53 1 57
54 0 51
54 1 10
55 0 31
55 1 36
56 0 48
56 1 56
57 0 41
57 1 49
58 0 54
58 1 49
59 0 26
59 1 10
