Machine680
60 2
0 0 10
0 1 13
1 0 59
1 1 11
2 0 15
2 1 53
3 0 17
3 1 6
4 0 1
4 1 16
5 0 38
5 1 26
6 0 57
6 1 15
7 0 4
7 1 3
8 0 12
8 1 25
9 0 42
9 1 17
10 0 54
10 1 2
11 0 14
11 1 51
12 0 55
12 1 14
13 0 30
13 1 4
14 0 47
14 1 32
15 0 17
15 1 20
16 0 47
16 1 48
17 0 26
17 1 13
18 0 39
18 1 22
19 0 32
19 1 23
20 0 54
20 1 46
21 0 52
21 1 28
22 0 6
22 1 18
23 0 52
23 1 7
24 0 17
24 1 26
25 0 40
25 1 58
26 0 1
26 1 37
27 0 4
27 1 52
28 0 15
28 1 24
29 0 6
29 1 40
30 0 8
30 1 36
31 0 45
31 1 22
32 0 41
32 1 31
33 0 45
33 1 8
34 0 30
34 1 46
35 0 18
35 1 44
36 0 16
36 1 20
37 0 21
37 1 46
38 0 20
38 1 25
39 0 46
39 1 28
40 0 53
40 1 34
41 0 5
41 1 28
42 0 5
42 1 15
43 0 57
43 1 39
44 0 46
44 1 12
45 0 8
45 1 59
46 0 31
46 1 10
47 0 55
47 1 48
48 0 6
48 1 42
49 0 14
49 1 19
50 0 37
50 1 4
51 0 32
51 1 43
52 0 9
52 1 45
53 0 58
53 1 5
54 0 15
54 1 26
55 0 26
55 1 38
56 0 47
56 1 1
57 0 23
57 1 53
58 0 14
58 1 54
59 0 47
59 1 42
