Machine836
60 2
0 0 47
0 1 32
1 0 40
1 1 34
2 0 38
2 1 42
3 0 14
3 1 5
4 0 29
4 1 48
5 0 46
5 1 1
6 0 59
6 1 45
7 0 43
7 1 31
8 0 35
8 1 16
9 0 48
9 1 28
10 0 34
10 1 17
11 0 13
11 1 44
12 0 37
12 1 7
13 0 9
13 1 49
14 0 1
14 1 0
15 0 22
15 1 30
16 0 43
16 1 38
17 0 21
17 1 11
18 0 38
18 1 37
19 0 2
19 1 16
20 0 49
20 1 7
21 0 28
21 1 52
22 0 32
22 1 52
23 0 22
23 1 27
24 0 17
24 1 36
25 0 0
25 1 47
26 0 51
26 1 7
27 0 59
27 1 40
28 0 3
28 1 40
29 0 14
29 1 8
30 0 1
30 1 31
31 0 53
31 1 9
32 0 44
32 1 55
33 0 6
33 1 56
34 0 56
34 1 46
35 0 55
35 1 39
36 0 27
36 1 35
37 0 49
37 1 8
38 0 2
38 1 26
39 0 43
39 1 7
40 0 51
40 1 10
41 0 55
41 1 34
42 0 3
42 1 18
43 0 19
43 1 55
44 0 20
44 1 27
45 0 38
45 1 48
46 0 32
46 1 35
47 0 4
47 1 55
48 0 54
48 1 38
49 0 3
49 1 10
50 0 11
50 1 47
51 0 41
51 1 53
52 0 31
52 1 5
53 0 7
53 1 9
54 0 28
54 1 23
55 0 56
55 1 42
56 0 49
56 1 20
57 0 15
57 1 21
58 0 16
58 1 27
59 0 41
59 1 45
