Machine752
60 2
0 0 5
0 1 29
1 0 2
1 1 38
2 0 33
2 1 23
3 0 23
3 1 23
4 0 32
4 1 4
5 0 8
5 1 22
6 0 36
6 1 3
7 0 7
7 1 1
8 0 21
8 1 50
9 0 26
9 1 56
10 0 18
10 1 39
11 0 56
11 1 3
12 0 3
12 1 43
13 0 55
13 1 40
14 0 2
14 1 27
15 0 53
15 1 29
16 0 59
16 1 17
17 0 48
17 1 47
18 0 30
18 1 25
19 0 31
19 1 58
20 0 35
20 1 57
21 0 8
21 1 59
22 0 22
22 1 40
23 0 45
23 1 13
24 0 20
24 1 34
25 0 8
25 1 10
26 0 11
26 1 44
27 0 55
27 1 0
28 0 52
28 1 15
29 0 41
29 1 31
30 0 49
30 1 46
31 0 32
31 1 28
32 0 33
32 1 57
33 0 44
33 1 49
34 0 32
34 1 57
35 0 24
35 1 9
36 0 54
36 1 55
37 0 44
37 1 20
38 0 28
38 1 12
39 0 20
39 1 43
40 0 21
40 1 51
41 0 40
41 1 11
42 0 27
42 1 25
43 0 5
43 1 9
44 0 11
44 1 0
45 0 49
45 1 43
46 0 18
46 1 55
47 0 39
47 1 48
48 0 51
48 1 54
49 0 33
49 1 58
50 0 11
50 1 1
51 0 51
51 1 18
52 0 43
52 1 7
53 0 25
53 1 8
54 0 52
54 1 36
55 0 49
55 1 5
56 0 47
56 1 25
57 0 30
57 1 58
58 0 20
58 1 17
59 0 31
59 1 26
