Machine712
60 2
0 0 37
0 1 47
1 0 25
1 1 57
2 0 53
2 1 49
3 0 50
3 1 45
4 0 55
4 1 21
5 0 12
5 1 19
6 0 6
6 1 41
7 0 15
7 1 25
8 0 56
8 1 32
9 0 13
9 1 16
10 0 3
10 1 28
11 0 17
11 1 4
12 0 17
12 1 30
13 0 18
13 1 5
14 0 22
14 1 51
15 0 17
15 1 33
16 0 3
16 1 43
17 0 26
17 1 47
18 0 39
18 1 12
19 0 56
19 1 55
20 0 47
20 1 59
21 0 4
21 1 45
22 0 19
22 1 21
23 0 13
23 1 53
24 0 23
24 1 5
25 0 59
25 1 57
26 0 2
26 1 22
27 0 31
27 1 20
28 0 44
28 1 57
29 0 40
29 1 37
30 0 20
30 1 18
31 0 42
31 1 29
32 0 33
32 1 45
33 0 29
33 1 3
34 0 54
34 1 11
35 0 47
35 1 41
36 0 44
36 1 31
37 0 44
37 1 57
38 0 5
38 1 14
39 0 33
39 1 34
40 0 50
40 1 33
41 0 3
41 1 17
42 0 22
42 1 25
43 0 52
43 1 56
44 0 31
44 1 41
45 0 54
45 1 0
46 0 32
46 1 15
47 0 7
47 1 46
48 0 45
48 1 33
49 0 48
49 1 23
50 0 27
50 1 16
51 0 2
51 1 55
52 0 52
52 1 37
53 0 23
53 1 2
54 0 47
54 1 34
55 0 43
55 1 38
56 0 8
56 1 15
57 0 8
57 1 45
58 0 17
58 1 48
59 0 43
59 1 44
