Machine636
60 2
0 0 45
0 1 18
1 0 48
1 1 8
2 0 53
2 1 2
3 0 50
3 1 39
4 0 38
4 1 22
5 0 55
5 1 10
6 0 3
6 1 59
7 0 3
7 1 34
8 0 9
8 1 37
9 0 48
9 1 35
10 0 49
10 1 33
11 0 35
11 1 28
12 0 14
12 1 7
13 0 18
13 1 42
14 0 57
14 1 29
15 0 20
15 1 22
16 0 25
16 1 59
17 0 44
17 1 5
18 0 42
18 1 25
19 0 54
19 1 21
20 0 0
20 1 19
21 0 59
21 1 1
22 0 7
22 1 52
23 0 59
23 1 10
24 0 55
24 1 55
25 0 38
25 1 20
26 0 1
26 1 41
27 0 11
27 1 17
28 0 15
28 1 52
29 0 42
29 1 55
30 0 10
30 1 49
31 0 8
31 1 58
32 0 56
32 1 54
33 0 58
33 1 30
34 0 12
34 1 4
35 0 58
35 1 45
36 0 12
36 1 0
37 0 3
37 1 34
38 0 55
38 1 24
39 0 35
39 1 28
40 0 59
40 1 38
41 0 59
41 1 57
42 0 44
42 1 54
43 0 19
43 1 59
44 0 22
44 1 20
45 0 57
45 1 21
46 0 31
46 1 12
47 0 38
47 1 50
48 0 33
48 1 6
49 0 6
49 1 30
50 0 12
50 1 45
51 0 50
51 1 27
52 0 24
52 1 44
53 0 8
53 1 33
54 0 14
54 1 14
55 0 0
55 1 22
56 0 37
56 1 47
57 0 50
57 1 3
58 0 22
58 1 57
59 0 6
59 1 18
