Machine656
60 2
0 0 1
0 1 36
1 0 41
1 1 57
2 0 17
2 1 29
3 0 19
3 1 9
4 0 44
4 1 5
5 0 21
5 1 55
6 0 22
6 1 58
7 0 46
7 1 2
8 0 10
8 1 48
9 0 36
9 1 38
10 0 5
10 1 56
11 0 22
11 1 4
12 0 31
12 1 47
13 0 17
13 1 0
14 0 25
14 1 46
15 0 35
15 1 33
16 0 14
16 1 33
17 0 12
17 1 48
18 0 43
18 1 32
19 0 37
19 1 46
20 0 26
20 1 13
21 0 36
21 1 22
22 0 4
22 1 31
23 0 44
23 1 57
24 0 38
24 1 38
25 0 39
25 1 26
26 0 29
26 1 32
27 0 20
27 1 39
28 0 50
28 1 44
29 0 6
29 1 52
30 0 4
30 1 54
31 0 55
31 1 21
32 0 20
32 1 4
33 0 54
33 1 18
34 0 31
34 1 48
35 0 22
35 1 9
36 0 22
36 1 14
37 0 3
37 1 20
38 0 8
38 1 55
39 0 44
39 1 19
40 0 35
40 1 41
41 0 28
41 1 46
42 0 41
42 1 46
43 0 23
43 1 3
44 0 24
44 1 38
45 0 21
45 1 32
46 0 1
46 1 3
47 0 43
47 1 7
48 0 4
48 1 48
49 0 54
49 1 10
50 0 32
50 1 37
51 0 22
51 1 18
52 0 21
52 1 45
53 0 14
53 1 8
54 0 42
54 1 17
55 0 17
55 1 38
56 0 49
56 1 58
57 0 40
57 1 25
58 0 3
58 1 23
59 0 17
59 1 45
