Machine683
60 2
0 0 40
0 1 50
1 0 46
1 1 8
2 0 54
2 1 6
3 0 23
3 1 14
4 0 16
4 1 10
5 0 43
5 1 20
6 0 57
6 1 36
7 0 37
7 1 18
8 0 7
8 1 19
9 0 45
9 1 27
10 0 33
10 1 12
11 0 6
11 1 36
12 0 33
12 1 20
13 0 9
13 1 1
14 0 25
14 1 16
15 0 28
15 1 16
16 0 1
16 1 43
17 0 3
17 1 49
18 0 52
18 1 50
19 0 14
19 1 10
20 0 45
20 1 24
21 0 2
21 1 6
22 0 15
22 1 46
23 0 55
23 1 7
24 0 30
24 1 15
25 0 28
25 1 45
26 0 35
26 1 51
27 0 35
27 1 36
28 0 50
28 1 51
29 0 20
29 1 3
30 0 15
30 1 50
31 0 43
31 1 14
32 0 51
32 1 14
33 0 8
33 1 57
34 0 23
34 1 5
35 0 59
35 1 25
36 0 29
36 1 8
37 0 30
37 1 23
38 0 34
38 1 34
39 0 28
39 1 31
40 0 42
40 1 47
41 0 38
41 1 18
42 0 16
42 1 46
43 0 46
43 1 12
44 0 44
44 1 20
45 0 8
45 1 49
46 0 18
46 1 35
47 0 28
47 1 43
48 0 33
48 1 22
49 0 23
49 1 40
50 0 3
50 1 24
51 0 46
51 1 9
52 0 54
52 1 48
53 0 57
53 1 3
54 0 39
54 1 28
55 0 6
55 1 57
56 0 51
56 1 54
57 0 55
57 1 13
58 0 50
58 1 57
59 0 41
59 1 51
