Machine835
60 2
0 0 54
0 1 13
1 0 20
1 1 5
2 0 3
2 1 4
3 0 15
3 1 16
4 0 46
4 1 15
5 0 36
5 1 55
6 0 38
6 1 30
7 0 58
7 1 10
8 0 18
8 1 35
9 0 54
9 1 33
10 0 47
10 1 15
11 0 11
11 1 45
12 0 54
12 1 45
13 0 53
13 1 24
14 0 8
14 1 46
15 0 59
15 1 3
16 0 5
16 1 55
17 0 27
17 1 28
18 0 54
18 1 10
19 0 2
19 1 2
20 0 21
20 1 31
21 0 17
21 1 13
22 0 48
22 1 14
23 0 44
23 1 23
24 0 8
24 1 18
25 0 29
25 1 46
26 0 9
26 1 2
27 0 14
27 1 59
28 0 50
28 1 29
29 0 48
29 1 53
30 0 23
30 1 7
31 0 43
31 1 48
32 0 52
32 1 25
33 0 10
33 1 26
34 0 53
34 1 1
35 0 37
35 1 46
36 0 46
36 1 19
37 0 10
37 1 39
38 0 14
38 1 33
39 0 49
39 1 40
40 0 56
40 1 55
41 0 54
41 1 26
42 0 50
42 1 3
43 0 21
43 1 22
44 0 47
44 1 44
45 0 10
45 1 13
46 0 57
46 1 52
47 0 13
47 1 4
48 0 43
48 1 42
49 0 31
49 1 34
50 0 2
50 1 40
51 0 36
51 1 18
52 0 31
52 1 56
53 0 0
53 1 23
54 0 13
54 1 20
55 0 50
55 1 23
56 0 37
56 1 11
57 0 37
57 1 49
58 0 5
58 1 38
59 0 50
59 1 58
