Machine691
60 2
0 0 57
0 1 21
1 0 7
1 1 23
2 0 29
2 1 50
3 0 56
3 1 23
4 0 27
4 1 31
5 0 1
5 1 52
6 0 18
6 1 59
7 0 32
7 1 16
8 0 59
8 1 37
9 0 58
9 1 53
10 0 28
10 1 10
11 0 38
11 1 10
12 0 42
12 1 1
13 0 6
13 1 1
14 0 39
14 1 22
15 0 53
15 1 33
16 0 34
16 1 49
17 0 35
17 1 4
18 0 17
18 1 28
19 0 40
19 1 9
20 0 49
20 1 27
21 0 57
21 1 15
22 0 54
22 1 45
23 0 4
23 1 48
24 0 49
24 1 33
25 0 34
25 1 17
26 0 56
26 1 8
27 0 47
27 1 53
28 0 47
28 1 32
29 0 50
29 1 11
30 0 35
30 1 11
31 0 6
31 1 40
32 0 53
32 1 6
33 0 41
33 1 44
34 0 19
34 1 37
35 0 1
35 1 1
36 0 44
36 1 1
37 0 14
37 1 51
38 0 26
38 1 40
39 0 20
39 1 58
40 0 39
40 1 27
41 0 12
41 1 29
42 0 13
42 1 3
43 0 11
43 1 7
44 0 44
44 1 33
45 0 27
45 1 6
46 0 4
46 1 39
47 0 29
47 1 5
48 0 58
48 1 59
49 0 22
49 1 8
50 0 14
50 1 38
51 0 43
51 1 39
52 0 0
52 1 51
53 0 30
53 1 19
54 0 23
54 1 49
55 0 15
55 1 17
56 0 10
56 1 32
57 0 2
57 1 22
58 0 36
58 1 43
59 0 56
59 1 20
