Machine732
60 2
0 0 40
0 1 17
1 0 30
1 1 13
2 0 12
2 1 54
3 0 46
3 1 40
4 0 1
4 1 57
5 0 52
5 1 44
6 0 27
6 1 55
7 0 33
7 1 42
8 0 36
8 1 15
9 0 17
9 1 10
10 0 43
10 1 39
11 0 26
11 1 49
12 0 59
12 1 54
13 0 16
13 1 42
14 0 16
14 1 49
15 0 54
15 1 36
16 0 37
16 1 18
17 0 22
17 1 16
18 0 8
18 1 10
19 0 8
19 1 22
20 0 15
20 1 49
21 0 21
21 1 18
22 0 45
22 1 31
23 0 29
23 1 28
24 0 41
24 1 57
25 0 3
25 1 20
26 0 39
26 1 7
27 0 25
27 1 27
28 0 29
28 1 7
29 0 47
29 1 53
30 0 32
30 1 49
31 0 11
31 1 36
32 0 53
32 1 8
33 0 13
33 1 36
34 0 6
34 1 47
35 0 26
35 1 0
36 0 9
36 1 55
37 0 26
37 1 37
38 0 9
38 1 57
39 0 46
39 1 13
40 0 55
40 1 10
41 0 33
41 1 14
42 0 11
42 1 52
43 0 28
43 1 1
44 0 0
44 1 58
45 0 44
45 1 8
46 0 55
46 1 42
47 0 48
47 1 41
48 0 25
48 1 31
49 0 27
49 1 25
50 0 43
50 1 56
51 0 35
51 1 32
52 0 8
52 1 18
53 0 26
53 1 24
54 0 33
54 1 5
55 0 52
55 1 0
56 0 46
56 1 46
57 0 52
57 1 34
58 0 10
58 1 54
59 0 46
59 1 34
