Machine660
60 2
0 0 52
0 1 8
1 0 47
1 1 8
2 0 53
2 1 31
3 0 57
3 1 20
4 0 18
4 1 50
5 0 18
5 1 10
6 0 5
6 1 5
7 0 30
7 1 56
8 0 27
8 1 16
9 0 24
9 1 17
10 0 38
10 1 20
11 0 2
11 1 47
12 0 7
12 1 31
13 0 26
13 1 47
14 0 14
14 1 50
15 0 29
15 1 0
16 0 23
16 1 50
17 0 53
17 1 15
18 0 41
18 1 55
19 0 33
19 1 27
20 0 7
20 1 13
21 0 38
21 1 23
22 0 32
22 1 25
23 0 15
23 1 1
24 0 42
24 1 0
25 0 50
25 1 19
26 0 6
26 1 11
27 0 13
27 1 51
28 0 51
28 1 4
29 0 36
29 1 3
30 0 19
30 1 41
31 0 26
31 1 48
32 0 22
32 1 48
33 0 14
33 1 31
34 0 0
34 1 1
35 0 20
35 1 37
36 0 5
36 1 53
37 0 52
37 1 40
38 0 38
38 1 53
39 0 40
39 1 33
40 0 9
40 1 15
41 0 29
41 1 17
42 0 3
42 1 19
43 0 28
43 1 36
44 0 33
44 1 44
45 0 12
45 1 0
46 0 42
46 1 14
47 0 39
47 1 47
48 0 29
48 1 33
49 0 51
49 1 37
50 0 14
50 1 48
51 0 24
51 1 45
52 0 47
52 1 10
53 0 8
53 1 26
54 0 45
54 1 12
55 0 20
55 1 20
56 0 29
56 1 50
57 0 49
57 1 29
58 0 33
58 1 1
59 0 11
59 1 53
