Machine755
60 2
0 0 20
0 1 21
1 0 47
1 1 11
2 0 15
2 1 46
3 0 14
3 1 14
4 0 42
4 1 46
5 0 45
5 1 5
6 0 8
6 1 57
7 0 25
7 1 13
8 0 33
8 1 35
9 0 6
9 1 31
10 0 49
10 1 22
11 0 7
11 1 8
12 0 31
12 1 59
13 0 14
13 1 39
14 0 33
14 1 29
15 0 22
15 1 48
16 0 5
16 1 57
17 0 18
17 1 49
18 0 20
18 1 13
19 0 42
19 1 45
20 0 36
20 1 7
21 0 25
21 1 36
22 0 12
22 1 57
23 0 18
23 1 29
24 0 58
24 1 55
25 0 55
25 1 29
26 0 11
26 1 51
27 0 43
27 1 9
28 0 45
28 1 57
29 0 19
29 1 53
30 0 20
30 1 44
31 0 56
31 1 48
32 0 22
32 1 9
33 0 51
33 1 46
34 0 46
34 1 33
35 0 51
35 1 20
36 0 39
36 1 43
37 0 27
37 1 26
38 0 19
38 1 58
39 0 40
39 1 1
40 0 53
40 1 9
41 0 49
41 1 42
42 0 37
42 1 15
43 0 44
43 1 21
44 0 58
44 1 25
45 0 24
45 1 49
46 0 22
46 1 36
47 0 46
47 1 9
48 0 5
48 1 20
49 0 17
49 1 6
50 0 38
50 1 45
51 0 36
51 1 2
52 0 15
52 1 57
53 0 31
53 1 31
54 0 21
54 1 27
55 0 48
55 1 44
56 0 23
56 1 2
57 0 26
57 1 1
58 0 7
58 1 17
59 0 51
59 1 4
