Machine805
60 2
0 0 28
0 1 55
1 0 8
1 1 6
2 0 49
2 1 9
3 0 42
3 1 35
4 0 43
4 1 8
5 0 31
5 1 11
6 0 14
6 1 56
7 0 21
7 1 33
8 0 42
8 1 42
9 0 54
9 1 5
10 0 30
10 1 9
11 0 38
11 1 45
12 0 50
12 1 9
13 0 5
13 1 40
14 0 45
14 1 7
15 0 54
15 1 56
16 0 21
16 1 44
17 0 9
17 1 33
18 0 23
18 1 35
19 0 26
19 1 49
20 0 20
20 1 15
21 0 18
21 1 45
22 0 37
22 1 54
23 0 33
23 1 25
24 0 59
24 1 32
25 0 3
25 1 35
26 0 21
26 1 50
27 0 33
27 1 39
28 0 9
28 1 41
29 0 6
29 1 35
30 0 10
30 1 20
31 0 34
31 1 50
32 0 1
32 1 45
33 0 53
33 1 52
34 0 44
34 1 0
35 0 53
35 1 29
36 0 7
36 1 14
37 0 33
37 1 6
38 0 44
38 1 48
39 0 5
39 1 22
40 0 39
40 1 12
41 0 30
41 1 43
42 0 34
42 1 40
43 0 51
43 1 15
44 0 3
44 1 49
45 0 46
45 1 21
46 0 57
46 1 0
47 0 37
47 1 0
48 0 37
48 1 2
49 0 56
49 1 54
50 0 57
50 1 16
51 0 58
51 1 55
52 0 11
52 1 8
53 0 35
53 1 8
54 0 56
54 1 20
55 0 46
55 1 41
56 0 26
56 1 38
57 0 19
57 1 4
58 0 6
58 1 39
59 0 7
59 1 44
