Machine794
60 2
0 0 33
0 1 6
1 0 45
1 1 22
2 0 3
2 1 23
3 0 23
3 1 31
4 0 39
4 1 5
5 0 40
5 1 41
6 0 34
6 1 37
7 0 33
7 1 51
8 0 22
8 1 51
9 0 32
9 1 40
10 0 36
10 1 45
11 0 17
11 1 3
12 0 39
12 1 57
13 0 24
13 1 18
14 0 25
14 1 31
15 0 56
15 1 2
16 0 15
16 1 36
17 0 39
17 1 5
18 0 38
18 1 31
19 0 38
19 1 25
20 0 3
20 1 27
21 0 2
21 1 22
22 0 6
22 1 16
23 0 53
23 1 3
24 0 44
24 1 49
25 0 56
25 1 54
26 0 59
26 1 24
27 0 27
27 1 33
28 0 5
28 1 15
29 0 13
29 1 42
30 0 36
30 1 49
31 0 50
31 1 46
32 0 43
32 1 8
33 0 38
33 1 35
34 0 7
34 1 19
35 0 47
35 1 47
36 0 55
36 1 34
37 0 43
37 1 9
38 0 20
38 1 55
39 0 57
39 1 46
40 0 4
40 1 35
41 0 20
41 1 54
42 0 2
42 1 46
43 0 17
43 1 8
44 0 52
44 1 22
45 0 39
45 1 29
46 0 22
46 1 4
47 0 13
47 1 39
48 0 12
48 1 18
49 0 21
49 1 13
50 0 58
50 1 17
51 0 18
51 1 20
52 0 31
52 1 23
53 0 57
53 1 54
54 0 36
54 1 26
55 0 27
55 1 52
56 0 24
56 1 32
57 0 27
57 1 40
58 0 38
58 1 51
59 0 24
59 1 48
