Machine685
60 2
0 0 27
0 1 12
1 0 56
1 1 5
2 0 22
2 1 47
3 0 16
3 1 5
4 0 50
4 1 30
5 0 13
5 1 43
6 0 4
6 1 56
7 0 8
7 1 30
8 0 55
8 1 28
9 0 46
9 1 54
10 0 55
10 1 31
11 0 25
11 1 3
12 0 48
12 1 2
13 0 6
13 1 44
14 0 4
14 1 50
15 0 4
15 1 1
16 0 50
16 1 16
17 0 0
17 1 34
18 0 40
18 1 0
19 0 14
19 1 9
20 0 40
20 1 23
21 0 10
21 1 7
22 0 47
22 1 27
23 0 12
23 1 36
24 0 26
24 1 36
25 0 25
25 1 48
26 0 30
26 1 54
27 0 32
27 1 14
28 0 24
28 1 14
29 0 20
29 1 44
30 0 1
30 1 45
31 0 16
31 1 44
32 0 4
32 1 21
33 0 34
33 1 38
34 0 37
34 1 25
35 0 4
35 1 53
36 0 37
36 1 42
37 0 56
37 1 34
38 0 7
38 1 54
39 0 40
39 1 26
40 0 31
40 1 33
41 0 28
41 1 43
42 0 12
42 1 0
43 0 34
43 1 47
44 0 41
44 1 49
45 0 18
45 1 18
46 0 14
46 1 14
47 0 0
47 1 3
48 0 55
48 1 29
49 0 29
49 1 12
50 0 33
50 1 22
51 0 5
51 1 5
52 0 10
52 1 45
53 0 8
53 1 40
54 0 53
54 1 54
55 0 41
55 1 27
56 0 46
56 1 37
57 0 48
57 1 3
58 0 5
58 1 21
59 0 56
59 1 22
