Machine751
60 2
0 0 0
0 1 58
1 0 17
1 1 48
2 0 15
2 1 5
3 0 10
3 1 6
4 0 11
4 1 1
5 0 42
5 1 43
6 0 57
6 1 21
7 0 32
7 1 9
8 0 29
8 1 10
9 0 36
9 1 57
10 0 54
10 1 6
11 0 42
11 1 18
12 0 7
12 1 26
13 0 43
13 1 28
14 0 14
14 1 25
15 0 29
15 1 59
16 0 51
16 1 20
17 0 3
17 1 20
18 0 50
18 1 2
19 0 22
19 1 51
20 0 50
20 1 39
21 0 23
21 1 9
22 0 52
22 1 23
23 0 31
23 1 59
24 0 34
24 1 12
25 0 15
25 1 39
26 0 14
26 1 53
27 0 42
27 1 26
28 0 54
28 1 32
29 0 32
29 1 47
30 0 53
30 1 2
31 0 19
31 1 51
32 0 20
32 1 26
33 0 31
33 1 15
34 0 46
34 1 39
35 0 37
35 1 19
36 0 11
36 1 20
37 0 9
37 1 2
38 0 0
38 1 32
39 0 13
39 1 23
40 0 14
40 1 19
41 0 27
41 1 0
42 0 33
42 1 8
43 0 3
43 1 33
44 0 8
44 1 43
45 0 3
45 1 35
46 0 56
46 1 34
47 0 6
47 1 11
48 0 10
48 1 41
49 0 57
49 1 15
50 0 39
50 1 34
51 0 43
51 1 9
52 0 42
52 1 13
53 0 22
53 1 20
54 0 34
54 1 55
55 0 50
55 1 2
56 0 29
56 1 23
57 0 22
57 1 1
58 0 55
58 1 16
59 0 3
59 1 14
