Machine801
60 2
0 0 12
0 1 19
1 0 4
1 1 13
2 0 35
2 1 50
3 0 5
3 1 5
4 0 37
4 1 43
5 0 34
5 1 27
6 0 56
6 1 35
7 0 26
7 1 19
8 0 48
8 1 16
9 0 14
9 1 16
10 0 36
10 1 33
11 0 14
11 1 13
12 0 12
12 1 5
13 0 35
13 1 40
14 0 44
14 1 28
15 0 52
15 1 58
16 0 10
16 1 29
17 0 7
17 1 58
18 0 55
18 1 28
19 0 31
19 1 20
20 0 26
20 1 50
21 0 43
21 1 19
22 0 10
22 1 6
23 0 30
23 1 41
24 0 5
24 1 18
25 0 22
25 1 54
26 0 15
26 1 8
27 0 10
27 1 27
28 0 35
28 1 20
29 0 40
29 1 48
30 0 28
30 1 32
31 0 12
31 1 38
32 0 5
32 1 30
33 0 12
33 1 11
34 0 19
34 1 18
35 0 13
35 1 13
36 0 20
36 1 41
37 0 7
37 1 39
38 0 51
38 1 46
39 0 22
39 1 34
40 0 8
40 1 45
41 0 26
41 1 35
42 0 45
42 1 6
43 0 16
43 1 28
44 0 19
44 1 19
45 0 12
45 1 30
46 0 51
46 1 55
47 0 8
47 1 8
48 0 0
48 1 46
49 0 10
49 1 1
50 0 31
50 1 34
51 0 44
51 1 19
52 0 29
52 1 22
53 0 20
53 1 40
54 0 43
54 1 51
55 0 54
55 1 9
56 0 31
56 1 35
57 0 33
57 1 33
58 0 29
58 1 19
59 0 43
59 1 45
