Machine693
60 2
0 0 30
0 1 3
1 0 3
1 1 43
2 0 46
2 1 0
3 0 24
3 1 1
4 0 29
4 1 54
5 0 45
5 1 59
6 0 7
6 1 42
7 0 49
7 1 9
8 0 35
8 1 14
9 0 7
9 1 57
10 0 11
10 1 33
11 0 35
11 1 30
12 0 46
12 1 56
13 0 2
13 1 57
14 0 10
14 1 31
15 0 57
15 1 19
16 0 6
16 1 48
17 0 47
17 1 42
18 0 32
18 1 50
19 0 58
19 1 0
20 0 39
20 1 25
21 0 4
21 1 11
22 0 35
22 1 9
23 0 46
23 1 50
24 0 21
24 1 31
25 0 50
25 1 16
26 0 26
26 1 4
27 0 13
27 1 9
28 0 34
28 1 51
29 0 55
29 1 15
30 0 20
30 1 36
31 0 17
31 1 55
32 0 26
32 1 21
33 0 38
33 1 34
34 0 21
34 1 36
35 0 11
35 1 57
36 0 16
36 1 7
37 0 8
37 1 53
38 0 22
38 1 39
39 0 13
39 1 57
40 0 28
40 1 15
41 0 57
41 1 7
42 0 3
42 1 42
43 0 3
43 1 14
44 0 24
44 1 7
45 0 46
45 1 6
46 0 55
46 1 31
47 0 27
47 1 27
48 0 19
48 1 38
49 0 53
49 1 30
50 0 34
50 1 39
51 0 54
51 1 35
52 0 32
52 1 28
53 0 23
53 1 10
54 0 26
54 1 4
55 0 45
55 1 43
56 0 11
56 1 39
57 0 18
57 1 43
58 0 1
58 1 24
59 0 42
59 1 51
