Machine622
60 2
0 0 19
0 1 2
1 0 43
1 1 22
2 0 22
2 1 22
3 0 10
3 1 47
4 0 14
4 1 40
5 0 25
5 1 33
6 0 31
6 1 10
7 0 5
7 1 34
8 0 38
8 1 23
9 0 1
9 1 7
10 0 11
10 1 36
11 0 9
11 1 53
12 0 27
12 1 40
13 0 38
13 1 19
14 0 31
14 1 26
15 0 23
15 1 56
16 0 13
16 1 23
17 0 40
17 1 48
18 0 13
18 1 16
19 0 21
19 1 27
20 0 38
20 1 31
21 0 45
21 1 16
22 0 52
22 1 44
23 0 57
23 1 51
24 0 0
24 1 33
25 0 25
25 1 26
26 0 18
26 1 0
27 0 13
27 1 30
28 0 58
28 1 16
29 0 43
29 1 40
30 0 26
30 1 13
31 0 5
31 1 6
32 0 49
32 1 59
33 0 48
33 1 49
34 0 32
34 1 6
35 0 2
35 1 5
36 0 45
36 1 3
37 0 59
37 1 27
38 0 37
38 1 29
39 0 22
39 1 0
40 0 23
40 1 45
41 0 7
41 1 37
42 0 51
42 1 1
43 0 57
43 1 58
44 0 35
44 1 53
45 0 34
45 1 2
46 0 4
46 1 6
47 0 5
47 1 40
48 0 12
48 1 45
49 0 5
49 1 9
50 0 15
50 1 59
51 0 5
51 1 9
52 0 31
52 1 15
53 0 56
53 1 28
54 0 19
54 1 10
55 0 40
55 1 5
56 0 52
56 1 13
57 0 35
57 1 22
58 0 0
58 1 27
59 0 3
59 1 44
