Machine774
60 2
0 0 21
0 1 49
1 0 45
1 1 5
2 0 2
2 1 33
3 0 10
3 1 18
4 0 27
4 1 3
5 0 46
5 1 0
6 0 32
6 1 1
7 0 39
7 1 51
8 0 45
8 1 26
9 0 25
9 1 43
10 0 30
10 1 10
11 0 55
11 1 48
12 0 27
12 1 17
13 0 15
13 1 48
14 0 3
14 1 5
15 0 4
15 1 26
16 0 7
16 1 59
17 0 36
17 1 3
18 0 1
18 1 36
19 0 0
19 1 46
20 0 54
20 1 47
21 0 59
21 1 8
22 0 7
22 1 25
23 0 58
23 1 28
24 0 50
24 1 7
25 0 51
25 1 54
26 0 41
26 1 45
27 0 35
27 1 4
28 0 4
28 1 45
29 0 48
29 1 31
30 0 28
30 1 59
31 0 5
31 1 5
32 0 32
32 1 47
33 0 56
33 1 41
34 0 42
34 1 53
35 0 55
35 1 31
36 0 41
36 1 35
37 0 2
37 1 7
38 0 28
38 1 32
39 0 59
39 1 19
40 0 43
40 1 37
41 0 33
41 1 2
42 0 2
42 1 58
43 0 18
43 1 10
44 0 28
44 1 38
45 0 13
45 1 57
46 0 40
46 1 46
47 0 26
47 1 42
48 0 38
48 1 2
49 0 7
49 1 21
50 0 33
50 1 18
51 0 36
51 1 42
52 0 6
52 1 27
53 0 45
53 1 40
54 0 10
54 1 18
55 0 50
55 1 15
56 0 32
56 1 21
57 0 19
57 1 16
58 0 2
58 1 13
59 0 26
59 1 22
