Machine894
60 2
0 0 9
0 1 11
1 0 58
1 1 24
2 0 4
2 1 32
3 0 11
3 1 31
4 0 22
4 1 24
5 0 22
5 1 6
6 0 46
6 1 59
7 0 42
7 1 17
8 0 26
8 1 23
9 0 39
9 1 44
10 0 16
10 1 36
11 0 47
11 1 16
12 0 46
12 1 44
13 0 50
13 1 45
14 0 42
14 1 25
15 0 51
15 1 23
16 0 6
16 1 25
17 0 40
17 1 50
18 0 41
18 1 14
19 0 27
19 1 20
20 0 55
20 1 16
21 0 8
21 1 47
22 0 2
22 1 36
23 0 17
23 1 6
24 0 12
24 1 44
25 0 6
25 1 14
26 0 12
26 1 57
27 0 26
27 1 47
28 0 53
28 1 41
29 0 40
29 1 51
30 0 9
30 1 18
31 0 49
31 1 24
32 0 51
32 1 8
33 0 57
33 1 58
34 0 11
34 1 44
35 0 19
35 1 1
36 0 11
36 1 44
37 0 4
37 1 19
38 0 12
38 1 10
39 0 26
39 1 25
40 0 16
40 1 2
41 0 49
41 1 50
42 0 44
42 1 21
43 0 12
43 1 28
44 0 46
44 1 1
45 0 29
45 1 43
46 0 6
46 1 25
47 0 30
47 1 8
48 0 45
48 1 15
49 0 51
49 1 35
50 0 14
50 1 41
51 0 40
51 1 30
52 0 15
52 1 31
53 0 13
53 1 51
54 0 51
54 1 44
55 0 33
55 1 2
56 0 3
56 1 54
57 0 10
57 1 28
58 0 7
58 1 31
59 0 7
59 1 53
