Machine625
60 2
0 0 59
0 1 23
1 0 30
1 1 54
2 0 1
2 1 42
3 0 15
3 1 2
4 0 21
4 1 8
5 0 24
5 1 39
6 0 30
6 1 15
7 0 23
7 1 1
8 0 33
8 1 29
9 0 55
9 1 29
10 0 18
10 1 43
11 0 53
11 1 57
12 0 32
12 1 50
13 0 34
13 1 11
14 0 48
14 1 41
15 0 43
15 1 49
16 0 13
16 1 11
17 0 27
17 1 39
18 0 3
18 1 49
19 0 27
19 1 49
20 0 54
20 1 30
21 0 45
21 1 3
22 0 3
22 1 2
23 0 20
23 1 24
24 0 6
24 1 34
25 0 21
25 1 27
26 0 23
26 1 55
27 0 21
27 1 55
28 0 0
28 1 59
29 0 22
29 1 0
30 0 22
30 1 19
31 0 54
31 1 10
32 0 23
32 1 25
33 0 36
33 1 28
34 0 35
34 1 50
35 0 50
35 1 21
36 0 19
36 1 38
37 0 23
37 1 13
38 0 19
38 1 32
39 0 40
39 1 10
40 0 42
40 1 56
41 0 14
41 1 43
42 0 4
42 1 14
43 0 30
43 1 44
44 0 29
44 1 6
45 0 53
45 1 27
46 0 57
46 1 22
47 0 9
47 1 38
48 0 56
48 1 58
49 0 6
49 1 38
50 0 24
50 1 28
51 0 59
51 1 53
52 0 10
52 1 24
53 0 16
53 1 56
54 0 32
54 1 43
55 0 29
55 1 16
56 0 21
56 1 12
57 0 1
57 1 44
58 0 48
58 1 38
59 0 9
59 1 39
