Machine678
60 2
0 0 7
0 1 48
1 0 26
1 1 23
2 0 53
2 1 48
3 0 15
3 1 46
4 0 21
4 1 13
5 0 26
5 1 45
6 0 21
6 1 42
7 0 52
7 1 42
8 0 59
8 1 59
9 0 40
9 1 43
10 0 52
10 1 9
11 0 31
11 1 52
12 0 31
12 1 3
13 0 4
13 1 14
14 0 37
14 1 14
15 0 56
15 1 33
16 0 18
16 1 46
17 0 17
17 1 43
18 0 7
18 1 52
19 0 48
19 1 50
20 0 28
20 1 0
21 0 39
21 1 51
22 0 1
22 1 30
23 0 20
23 1 30
24 0 50
24 1 34
25 0 57
25 1 18
26 0 22
26 1 4
27 0 52
27 1 4
28 0 36
28 1 1
29 0 47
29 1 38
30 0 28
30 1 31
31 0 31
31 1 18
32 0 5
32 1 8
33 0 30
33 1 3
34 0 43
34 1 4
35 0 29
35 1 34
36 0 33
36 1 33
37 0 12
37 1 48
38 0 25
38 1 30
39 0 32
39 1 37
40 0 52
40 1 13
41 0 45
41 1 30
42 0 24
42 1 12
43 0 33
43 1 4
44 0 4
44 1 7
45 0 47
45 1 18
46 0 25
46 1 48
47 0 28
47 1 50
48 0 18
48 1 30
49 0 2
49 1 49
50 0 31
50 1 3
51 0 21
51 1 40
52 0 49
52 1 30
53 0 37
53 1 35
54 0 37
54 1 52
55 0 9
55 1 27
56 0 18
56 1 16
57 0 38
57 1 25
58 0 15
58 1 16
59 0 15
59 1 30
