Machine791
60 2
0 0 52
0 1 26
1 0 16
1 1 3
2 0 9
2 1 54
3 0 31
3 1 21
4 0 8
4 1 38
5 0 39
5 1 42
6 0 56
6 1 43
7 0 53
7 1 1
8 0 39
8 1 32
9 0 43
9 1 50
10 0 47
10 1 59
11 0 26
11 1 24
12 0 42
12 1 29
13 0 38
13 1 25
14 0 22
14 1 57
15 0 40
15 1 34
16 0 18
16 1 26
17 0 29
17 1 33
18 0 56
18 1 59
19 0 58
19 1 27
20 0 54
20 1 51
21 0 47
21 1 18
22 0 47
22 1 45
23 0 27
23 1 11
24 0 30
24 1 46
25 0 31
25 1 20
26 0 3
26 1 26
27 0 51
27 1 7
28 0 27
28 1 9
29 0 48
29 1 7
30 0 40
30 1 11
31 0 24
31 1 11
32 0 4
32 1 45
33 0 49
33 1 52
34 0 15
34 1 14
35 0 23
35 1 51
36 0 8
36 1 51
37 0 30
37 1 44
38 0 57
38 1 16
39 0 46
39 1 28
40 0 19
40 1 37
41 0 40
41 1 2
42 0 9
42 1 22
43 0 3
43 1 1
44 0 59
44 1 47
45 0 27
45 1 37
46 0 40
46 1 54
47 0 11
47 1 37
48 0 26
48 1 5
49 0 39
49 1 39
50 0 21
50 1 17
51 0 52
51 1 50
52 0 25
52 1 34
53 0 26
53 1 59
54 0 4
54 1 56
55 0 4
55 1 34
56 0 26
56 1 28
57 0 54
57 1 55
58 0 44
58 1 40
59 0 34
59 1 37
