Machine365
40 2
0 0 32
0 1 9
1 0 37
1 1 13
2 0 35
2 1 28
3 0 21
3 1 11
4 0 14
4 1 21
5 0 18
5 1 30
6 0 20
6 1 6
7 0 27
7 1 32
8 0 34
8 1 32
9 0 22
9 1 7
10 0 15
10 1 33
11 0 22
11 1 6
12 0 25
12 1 9
13 0 25
13 1 22
14 0 10
14 1 26
15 0 1
15 1 0
16 0 37
16 1 36
17 0 38
17 1 36
18 0 24
18 1 17
19 0 0
19 1 26
20 0 19
20 1 26
21 0 30
21 1 25
22 0 33
22 1 5
23 0 10
23 1 7
24 0 35
24 1 10
25 0 0
25 1 20
26 0 21
26 1 27
27 0 21
27 1 30
28 0 13
28 1 17
29 0 27
29 1 5
30 0 3
30 1 5
31 0 2
31 1 36
32 0 32
32 1 39
33 0 15
33 1 33
34 0 35
34 1 17
35 0 19
35 1 34
36 0 39
36 1 35
37 0 34
37 1 3
38 0 28
38 1 8
39 0 36
39 1 31
