Machine489
40 2
0 0 38
0 1 19
1 0 15
1 1 37
2 0 31
2 1 16
3 0 1
3 1 15
4 0 14
4 1 32
5 0 15
5 1 8
6 0 27
6 1 17
7 0 19
7 1 12
8 0 23
8 1 18
9 0 14
9 1 8
10 0 14
10 1 21
11 0 18
11 1 32
12 0 23
12 1 16
13 0 7
13 1 22
14 0 33
14 1 30
15 0 21
15 1 6
16 0 10
16 1 11
17 0 7
17 1 12
18 0 14
18 1 23
19 0 10
19 1 1
20 0 11
20 1 31
21 0 31
21 1 39
22 0 9
22 1 37
23 0 0
23 1 37
24 0 0
24 1 18
25 0 33
25 1 21
26 0 27
26 1 14
27 0 25
27 1 30
28 0 32
28 1 38
29 0 35
29 1 32
30 0 4
30 1 28
31 0 39
31 1 26
32 0 32
32 1 16
33 0 34
33 1 34
34 0 28
34 1 12
35 0 32
35 1 16
36 0 9
36 1 38
37 0 5
37 1 26
38 0 17
38 1 23
39 0 23
39 1 37
