Machine506
40 2
0 0 5
0 1 11
1 0 19
1 1 17
2 0 10
2 1 29
3 0 32
3 1 6
4 0 32
4 1 16
5 0 31
5 1 0
6 0 27
6 1 21
7 0 35
7 1 2
8 0 35
8 1 7
9 0 8
9 1 26
10 0 15
10 1 6
11 0 12
11 1 10
12 0 37
12 1 29
13 0 35
13 1 7
14 0 11
14 1 29
15 0 13
15 1 26
16 0 29
16 1 15
17 0 29
17 1 38
18 0 8
18 1 7
19 0 36
19 1 27
20 0 5
20 1 39
21 0 3
21 1 1
22 0 7
22 1 11
23 0 10
23 1 8
24 0 32
24 1 28
25 0 2
25 1 18
26 0 6
26 1 38
27 0 39
27 1 29
28 0 17
28 1 20
29 0 7
29 1 20
30 0 2
30 1 15
31 0 4
31 1 8
32 0 33
32 1 35
33 0 28
33 1 34
34 0 7
34 1 23
35 0 6
35 1 13
36 0 34
36 1 18
37 0 6
37 1 20
38 0 4
38 1 36
39 0 19
39 1 36
