Machine485
40 2
0 0 34
0 1 22
1 0 27
1 1 4
2 0 37
2 1 38
3 0 30
3 1 2
4 0 22
4 1 39
5 0 32
5 1 34
6 0 9
6 1 26
7 0 37
7 1 12
8 0 18
8 1 25
9 0 22
9 1 1
10 0 8
10 1 5
11 0 31
11 1 31
12 0 24
12 1 17
13 0 36
13 1 24
14 0 20
14 1 18
15 0 20
15 1 30
16 0 27
16 1 2
17 0 36
17 1 13
18 0 17
18 1 22
19 0 3
19 1 22
20 0 1
20 1 36
21 0 24
21 1 21
22 0 9
22 1 5
23 0 13
23 1 26
24 0 37
24 1 15
25 0 7
25 1 35
26 0 32
26 1 13
27 0 12
27 1 2
28 0 3
28 1 22
29 0 39
29 1 35
30 0 24
30 1 27
31 0 30
31 1 23
32 0 34
32 1 7
33 0 29
33 1 33
34 0 17
34 1 39
35 0 37
35 1 1
36 0 31
36 1 22
37 0 27
37 1 1
38 0 0
38 1 22
39 0 15
39 1 7
