Machine429
40 2
0 0 24
0 1 22
1 0 19
1 1 3
2 0 24
2 1 2
3 0 33
3 1 27
4 0 39
4 1 38
5 0 25
5 1 9
6 0 0
6 1 37
7 0 26
7 1 32
8 0 30
8 1 34
9 0 16
9 1 17
10 0 9
10 1 33
11 0 15
11 1 22
12 0 29
12 1 23
13 0 8
13 1 2
14 0 33
14 1 36
15 0 36
15 1 24
16 0 10
16 1 10
17 0 32
17 1 31
18 0 20
18 1 11
19 0 6
19 1 16
20 0 2
20 1 17
21 0 30
21 1 9
22 0 24
22 1 3
23 0 39
23 1 15
24 0 14
24 1 31
25 0 2
25 1 31
26 0 12
26 1 2
27 0 17
27 1 7
28 0 26
28 1 0
29 0 0
29 1 9
30 0 32
30 1 7
31 0 32
31 1 25
32 0 33
32 1 3
33 0 38
33 1 39
34 0 29
34 1 29
35 0 20
35 1 29
36 0 34
36 1 9
37 0 28
37 1 1
38 0 31
38 1 13
39 0 4
39 1 20
