Machine425
40 2
0 0 3
0 1 39
1 0 4
1 1 17
2 0 10
2 1 15
3 0 25
3 1 10
4 0 11
4 1 27
5 0 30
5 1 12
6 0 23
6 1 23
7 0 25
7 1 5
8 0 23
8 1 15
9 0 38
9 1 3
10 0 20
10 1 0
11 0 5
11 1 6
12 0 12
12 1 9
13 0 32
13 1 5
14 0 26
14 1 23
15 0 16
15 1 21
16 0 29
16 1 17
17 0 8
17 1 10
18 0 15
18 1 39
19 0 13
19 1 14
20 0 12
20 1 24
21 0 13
21 1 13
22 0 28
22 1 28
23 0 10
23 1 21
24 0 31
24 1 18
25 0 27
25 1 22
26 0 21
26 1 10
27 0 1
27 1 17
28 0 39
28 1 32
29 0 0
29 1 28
30 0 17
30 1 12
31 0 37
31 1 19
32 0 27
32 1 15
33 0 13
33 1 32
34 0 20
34 1 17
35 0 21
35 1 7
36 0 21
36 1 14
37 0 17
37 1 38
38 0 0
38 1 2
39 0 37
39 1 27
