Machine459
40 2
0 0 1
0 1 13
1 0 29
1 1 2
2 0 10
2 1 32
3 0 16
3 1 35
4 0 9
4 1 7
5 0 25
5 1 21
6 0 23
6 1 1
7 0 16
7 1 7
8 0 35
8 1 21
9 0 14
9 1 2
10 0 22
10 1 27
11 0 19
11 1 27
12 0 30
12 1 34
13 0 18
13 1 11
14 0 2
14 1 28
15 0 30
15 1 37
16 0 26
16 1 6
17 0 6
17 1 39
18 0 38
18 1 16
19 0 24
19 1 14
20 0 6
20 1 35
21 0 30
21 1 34
22 0 6
22 1 1
23 0 12
23 1 18
24 0 4
24 1 29
25 0 12
25 1 2
26 0 32
26 1 36
27 0 1
27 1 30
28 0 24
28 1 33
29 0 22
29 1 27
30 0 17
30 1 19
31 0 22
31 1 23
32 0 1
32 1 32
33 0 12
33 1 9
34 0 35
34 1 37
35 0 31
35 1 39
36 0 37
36 1 37
37 0 0
37 1 35
38 0 22
38 1 22
39 0 18
39 1 7
