Machine578
40 2
0 0 14
0 1 8
1 0 35
1 1 0
2 0 38
2 1 16
3 0 1
3 1 36
4 0 32
4 1 7
5 0 35
5 1 20
6 0 8
6 1 10
7 0 7
7 1 1
8 0 13
8 1 8
9 0 32
9 1 34
10 0 9
10 1 37
11 0 7
11 1 12
12 0 4
12 1 28
13 0 7
13 1 8
14 0 28
14 1 2
15 0 36
15 1 25
16 0 8
16 1 14
17 0 31
17 1 29
18 0 21
18 1 33
19 0 17
19 1 31
20 0 3
20 1 19
21 0 1
21 1 24
22 0 17
22 1 28
23 0 34
23 1 38
24 0 35
24 1 17
25 0 3
25 1 18
26 0 18
26 1 0
27 0 11
27 1 22
28 0 17
28 1 33
29 0 11
29 1 20
30 0 24
30 1 1
31 0 10
31 1 29
32 0 16
32 1 32
33 0 6
33 1 28
34 0 33
34 1 19
35 0 33
35 1 38
36 0 17
36 1 20
37 0 15
37 1 35
38 0 22
38 1 12
39 0 34
39 1 27
