Machine315
40 2
0 0 30
0 1 21
1 0 26
1 1 5
2 0 31
2 1 29
3 0 27
3 1 14
4 0 20
4 1 23
5 0 24
5 1 21
6 0 14
6 1 13
7 0 1
7 1 8
8 0 4
8 1 12
9 0 29
9 1 18
10 0 37
10 1 5
11 0 27
11 1 22
12 0 35
12 1 39
13 0 27
13 1 25
14 0 37
14 1 3
15 0 31
15 1 36
16 0 14
16 1 21
17 0 39
17 1 22
18 0 3
18 1 39
19 0 11
19 1 20
20 0 22
20 1 31
21 0 20
21 1 39
22 0 34
22 1 15
23 0 28
23 1 34
24 0 12
24 1 15
25 0 16
25 1 0
26 0 24
26 1 17
27 0 18
27 1 0
28 0 23
28 1 12
29 0 27
29 1 15
30 0 16
30 1 1
31 0 19
31 1 10
32 0 0
32 1 37
33 0 37
33 1 21
34 0 19
34 1 5
35 0 14
35 1 30
36 0 9
36 1 13
37 0 32
37 1 30
38 0 27
38 1 23
39 0 4
39 1 24
