Machine568
40 2
0 0 1
0 1 28
1 0 24
1 1 37
2 0 5
2 1 38
3 0 20
3 1 35
4 0 0
4 1 11
5 0 9
5 1 6
6 0 13
6 1 32
7 0 16
7 1 9
8 0 13
8 1 5
9 0 9
9 1 24
10 0 21
10 1 22
11 0 28
11 1 13
12 0 37
12 1 34
13 0 35
13 1 3
14 0 39
14 1 19
15 0 38
15 1 10
16 0 15
16 1 35
17 0 7
17 1 36
18 0 0
18 1 25
19 0 36
19 1 2
20 0 3
20 1 4
21 0 5
21 1 38
22 0 23
22 1 15
23 0 29
23 1 32
24 0 13
24 1 0
25 0 39
25 1 18
26 0 29
26 1 29
27 0 32
27 1 1
28 0 34
28 1 22
29 0 39
29 1 20
30 0 3
30 1 21
31 0 37
31 1 11
32 0 6
32 1 7
33 0 9
33 1 24
34 0 15
34 1 18
35 0 18
35 1 9
36 0 10
36 1 28
37 0 11
37 1 9
38 0 9
38 1 15
39 0 31
39 1 0
