Machine487
40 2
0 0 6
0 1 1
1 0 14
1 1 13
2 0 22
2 1 9
3 0 15
3 1 33
4 0 37
4 1 32
5 0 35
5 1 39
6 0 13
6 1 9
7 0 6
7 1 18
8 0 33
8 1 15
9 0 14
9 1 7
10 0 0
10 1 36
11 0 16
11 1 37
12 0 20
12 1 1
13 0 19
13 1 23
14 0 26
14 1 23
15 0 36
15 1 2
16 0 13
16 1 0
17 0 28
17 1 22
18 0 32
18 1 0
19 0 0
19 1 24
20 0 7
20 1 35
21 0 39
21 1 16
22 0 30
22 1 36
23 0 17
23 1 37
24 0 32
24 1 13
25 0 27
25 1 21
26 0 26
26 1 30
27 0 29
27 1 14
28 0 16
28 1 15
29 0 2
29 1 5
30 0 15
30 1 11
31 0 33
31 1 37
32 0 37
32 1 24
33 0 15
33 1 13
34 0 18
34 1 16
35 0 11
35 1 22
36 0 16
36 1 36
37 0 0
37 1 5
38 0 27
38 1 1
39 0 28
39 1 12
