Machine475
40 2
0 0 28
0 1 7
1 0 39
1 1 19
2 0 13
2 1 23
3 0 7
3 1 7
4 0 19
4 1 30
5 0 16
5 1 12
6 0 3
6 1 1
7 0 30
7 1 27
8 0 37
8 1 8
9 0 13
9 1 37
10 0 33
10 1 16
11 0 21
11 1 1
12 0 25
12 1 5
13 0 13
13 1 16
14 0 37
14 1 28
15 0 39
15 1 38
16 0 25
16 1 13
17 0 3
17 1 3
18 0 3
18 1 11
19 0 33
19 1 11
20 0 36
20 1 14
21 0 37
21 1 28
22 0 8
22 1 23
23 0 3
23 1 0
24 0 10
24 1 9
25 0 23
25 1 18
26 0 17
26 1 12
27 0 7
27 1 5
28 0 19
28 1 10
29 0 3
29 1 39
30 0 31
30 1 33
31 0 34
31 1 8
32 0 18
32 1 20
33 0 8
33 1 24
34 0 4
34 1 21
35 0 26
35 1 3
36 0 0
36 1 25
37 0 39
37 1 2
38 0 9
38 1 26
39 0 19
39 1 21
