Machine313
40 2
0 0 23
0 1 8
1 0 4
1 1 24
2 0 23
2 1 16
3 0 3
3 1 29
4 0 32
4 1 12
5 0 32
5 1 16
6 0 6
6 1 7
7 0 37
7 1 20
8 0 25
8 1 34
9 0 28
9 1 6
10 0 32
10 1 34
11 0 26
11 1 24
12 0 9
12 1 1
13 0 13
13 1 32
14 0 17
14 1 36
15 0 14
15 1 9
16 0 24
16 1 16
17 0 8
17 1 28
18 0 6
18 1 20
19 0 25
19 1 23
20 0 34
20 1 2
21 0 23
21 1 8
22 0 11
22 1 20
23 0 34
23 1 1
24 0 8
24 1 32
25 0 10
25 1 20
26 0 22
26 1 22
27 0 16
27 1 39
28 0 17
28 1 19
29 0 14
29 1 32
30 0 5
30 1 9
31 0 13
31 1 9
32 0 18
32 1 3
33 0 37
33 1 8
34 0 6
34 1 0
35 0 19
35 1 25
36 0 4
36 1 4
37 0 6
37 1 28
38 0 2
38 1 15
39 0 23
39 1 35
