Machine596
40 2
0 0 11
0 1 35
1 0 21
1 1 1
2 0 4
2 1 18
3 0 16
3 1 39
4 0 1
4 1 10
5 0 27
5 1 22
6 0 21
6 1 36
7 0 3
7 1 38
8 0 21
8 1 34
9 0 38
9 1 30
10 0 29
10 1 30
11 0 36
11 1 13
12 0 32
12 1 37
13 0 8
13 1 29
14 0 17
14 1 5
15 0 1
15 1 39
16 0 30
16 1 20
17 0 27
17 1 20
18 0 4
18 1 11
19 0 15
19 1 30
20 0 11
20 1 7
21 0 11
21 1 21
22 0 0
22 1 11
23 0 27
23 1 8
24 0 1
24 1 39
25 0 3
25 1 23
26 0 30
26 1 34
27 0 32
27 1 38
28 0 39
28 1 37
29 0 12
29 1 9
30 0 10
30 1 30
31 0 17
31 1 33
32 0 33
32 1 3
33 0 13
33 1 10
34 0 27
34 1 5
35 0 1
35 1 19
36 0 11
36 1 2
37 0 32
37 1 15
38 0 7
38 1 8
39 0 15
39 1 24
